,X,Y
48220,570,88
48240,573,100
48260,576,114
48280,577,123
48300,578,138
48320,581,146
48340,585,155
48360,595,171
48380,600,183
48400,609,194
48420,621,207
48440,642,222
48460,658,240
48480,675,247
48500,697,259
48520,713,276
48540,740,291
48560,757,298
48580,786,318
48600,810,326
48620,837,343
48640,869,354
48660,904,365
48680,936,382
48700,969,389
48720,1008,410
48740,1039,421
48760,1074,438
48780,1113,449
48800,1152,467
48820,1196,481
48840,1231,496
48860,1264,512
48880,1307,536
48900,1349,551
48920,1399,567
48940,1448,580
48960,1494,599
48980,1537,608
49000,1587,621
49020,1636,641
49040,1689,650
49060,1742,658
