,X,Y
53820,1322,97
53840,1308,109
53860,1296,116
53880,1284,130
53900,1270,140
53920,1253,157
53940,1238,167
53960,1230,184
53980,1217,197
54000,1206,203
54020,1195,220
54040,1182,230
54060,1165,245
54080,1144,258
54100,1131,270
54120,1102,286
54140,1084,302
54160,1057,315
54180,1035,329
54200,1007,347
54220,979,363
54240,951,374
54260,918,395
54280,885,412
54300,850,427
54320,816,447
54340,784,460
54360,764,483
54380,726,499
54400,689,519
54420,654,543
54440,626,567
54460,600,599
54480,578,621
54500,560,652
54520,539,690
54540,505,720
54560,468,760
54580,438,790
54600,395,835
54620,350,874
54640,315,915
54660,274,960
54680,238,1009
54700,196,1053
