,X,Y
25620,1270,84
25640,1263,103
25660,1250,111
25680,1236,121
25700,1223,132
25720,1214,140
25740,1204,147
25760,1203,157
25780,1204,176
25800,1204,184
25820,1200,196
25840,1194,210
25860,1188,226
25880,1178,230
25900,1165,244
25920,1154,253
25940,1143,272
25960,1128,281
25980,1116,297
26000,1103,303
26020,1084,319
26040,1063,334
26060,1046,341
26080,1025,360
26100,1008,367
26120,977,363
26140,951,375
26160,929,393
26180,910,409
26200,885,423
26220,853,442
26240,835,457
26260,806,474
26280,778,488
26300,756,510
26320,732,528
26340,713,551
26360,699,569
26380,685,593
26400,673,620
26420,648,644
26440,631,667
26460,618,699
26480,597,725
26500,568,753
26520,533,783
26540,499,811
26560,461,841
26580,422,870
26600,397,905
26620,368,935
26640,341,973
26660,298,1008
26680,255,1044
