,X,Y
92880,1333,96
92900,1320,103
92920,1313,109
92940,1304,117
92960,1294,126
92980,1285,139
93000,1281,147
93020,1278,156
93040,1273,170
93060,1262,179
93080,1248,189
93100,1234,198
93120,1221,212
93140,1196,218
93160,1178,226
93180,1156,241
93200,1134,249
93220,1111,257
93240,1091,267
93260,1070,281
93280,1053,292
93300,1030,296
93320,1007,317
93340,988,325
93360,966,333
93380,944,347
93400,931,366
93420,919,380
93440,899,393
93460,875,412
93480,848,427
93500,820,448
93520,791,460
93540,768,480
93560,739,494
93580,714,515
93600,690,536
93620,658,554
93640,639,578
93660,622,595
93680,607,614
93700,600,635
93720,579,660
93740,566,689
93760,548,715
93780,530,742
93800,504,770
93820,475,807
93840,444,837
93860,417,874
93880,385,909
93900,354,941
93920,304,975
93940,265,1016
93960,236,1057
