,X,Y
1360,477,95
1380,483,122
1400,487,131
1420,487,139
1440,483,147
1460,479,157
1480,479,164
1500,482,173
1520,486,183
1540,489,193
1560,496,202
1580,503,214
1600,507,224
1620,514,234
1640,520,249
1660,525,256
1680,532,266
1700,538,280
1720,543,288
1740,547,299
1760,550,314
1780,556,323
1800,566,335
1820,570,355
1840,568,362
1860,548,344
1880,538,364
1900,526,376
1920,502,391
1940,488,408
1960,471,425
1980,454,440
2000,441,457
2020,435,471
2040,432,487
2060,418,504
2080,411,532
2100,404,554
2120,399,573
2140,390,594
2160,381,612
2180,360,638
2200,350,664
2220,336,689
2240,323,717
2260,306,748
2280,304,773
2300,291,802
2320,274,828
2340,270,862
2360,266,894
