,X,Y
87540,449,1002
87560,480,953
87580,496,917
87600,512,856
87620,523,819
87640,538,783
87660,549,743
87680,573,711
87700,592,674
87720,602,632
87740,596,604
87760,597,579
87780,595,555
87800,594,540
87820,610,509
87840,621,486
87860,626,467
87880,644,445
87900,651,424
87920,658,401
87940,657,373
87960,655,354
87980,655,335
88000,660,307
88020,669,294
88040,678,282
88060,685,270
88080,687,254
88100,693,244
88120,709,227
88140,713,210
88160,724,190
88180,731,173
88200,739,155
88220,732,139
88240,734,132
88260,733,115
88280,733,106
88300,737,93
88320,741,82
88340,762,70
88360,778,61
88380,800,60
88400,811,41
88420,830,44
