,X,Y
84080,223,1014
84100,253,976
84120,279,929
84140,302,887
84160,320,844
84180,336,803
84200,355,763
84220,377,725
84240,396,689
84260,415,657
84280,435,624
84300,453,593
84320,472,565
84340,493,537
84360,511,509
84380,527,485
84400,543,460
84420,558,435
84440,570,413
84460,583,391
84480,597,369
84500,608,349
84520,618,330
84540,630,311
84560,643,294
84580,655,273
84600,665,255
84620,674,238
84640,682,224
84660,686,210
84680,695,191
84700,692,168
84720,698,132
84740,701,99
84760,710,75
84780,736,70
84800,767,68
84820,804,48
84840,828,41
