,X,Y
24860,561,167
24880,562,177
24900,570,188
24920,572,202
24940,567,219
24960,567,232
24980,567,245
25000,574,262
25020,577,276
25040,575,293
25060,569,309
25080,563,329
25100,556,346
25120,561,363
25140,557,381
25160,548,404
25180,542,422
25200,538,442
25220,536,462
25240,530,480
25260,528,503
25280,524,529
25300,521,551
25320,522,579
25340,527,604
25360,525,633
25380,517,657
25400,511,692
25420,504,720
25440,493,757
25460,472,789
25480,468,826
25500,456,863
25520,445,900
25540,428,942
25560,410,985
25580,391,1031
25600,365,1071
