,X,Y
77080,1693,1018
77100,1663,1008
77120,1634,984
77140,1616,943
77160,1591,896
77180,1571,859
77200,1554,761
77220,1539,732
77240,1520,697
77260,1517,667
77280,1514,636
77300,1509,608
77320,1494,577
77340,1485,554
77360,1476,521
77380,1469,495
77400,1463,487
77420,1451,472
77440,1446,464
77460,1450,460
77480,1459,469
77500,1464,481
77520,1461,488
77540,1462,482
77600,1457,480
77620,1449,463
77640,1435,452
77660,1410,446
77680,1386,441
77700,1365,443
77720,1337,440
77740,1317,446
77760,1301,449
77780,1286,457
77800,1282,469
77820,1277,477
77840,1271,480
77860,1265,490
77880,1257,502
77900,1241,515
77920,1229,530
77940,1209,534
77960,1187,549
77980,1164,566
78000,1142,592
78020,1108,626
78040,1058,640
78060,1011,659
78080,976,671
78100,961,672
78120,979,668
78140,1021,660
78160,1063,645
78180,1097,616
78200,1125,584
78220,1157,561
78240,1197,551
78260,1241,534
78280,1271,514
78300,1309,495
78320,1337,478
78340,1363,462
78360,1400,443
78380,1426,428
78400,1436,412
78420,1454,398
78440,1497,392
78460,1539,393
78480,1586,388
