,X,Y
70640,1258,88
70660,1246,94
70680,1244,109
70700,1239,113
70720,1230,124
70740,1231,138
70760,1232,142
70780,1222,152
70800,1221,169
70820,1219,181
70840,1218,182
70860,1214,198
70880,1206,207
70900,1195,211
70920,1193,221
70940,1184,236
70960,1172,241
70980,1160,261
71000,1149,266
71020,1140,279
71040,1126,275
71060,1111,303
71080,1094,311
71100,1073,321
71120,1055,335
71140,1036,351
71160,1017,366
71180,996,381
71200,968,397
71220,945,401
71240,928,412
71260,921,425
71280,890,445
71300,862,444
71320,828,460
71340,797,467
71360,776,475
71380,763,484
71400,746,492
71420,726,505
71440,705,517
71460,684,537
71480,665,557
71500,647,585
71520,637,604
71540,625,620
71560,619,651
71580,610,670
71600,605,707
71620,594,737
71640,588,752
71660,561,795
71680,551,822
71700,541,854
71740,509,924
71760,502,964
71780,476,1000
71800,454,1040
