,X,Y
87900,1194,85
87920,1195,97
87940,1200,106
87960,1205,114
87980,1214,126
88000,1213,138
88020,1216,151
88040,1222,165
88060,1220,171
88080,1218,172
88100,1219,188
88120,1211,192
88140,1196,210
88160,1183,211
88180,1181,225
88200,1176,244
88220,1168,246
88240,1163,268
88260,1145,289
88280,1142,296
88300,1133,299
88320,1117,320
88340,1107,332
88360,1103,343
88380,1097,371
88400,1090,373
88420,1066,385
88440,1063,402
88460,1058,425
88480,1055,444
88500,1044,456
88520,1029,473
88540,1019,489
88560,999,508
88580,977,504
88600,961,512
90320,793,532
90340,782,534
90360,783,534
90620,785,534
93960,755,581
93980,730,596
94000,721,616
94020,708,639
94040,685,665
94060,670,690
94080,659,715
94100,628,754
94120,598,795
94140,554,822
94160,520,863
94180,486,897
94200,442,939
94220,400,980
94240,356,1014
94260,326,1058
