,X,Y
85320,1454,258
85340,1442,261
85360,1425,270
85380,1405,279
85400,1387,288
85420,1370,307
85440,1351,320
85460,1321,325
85480,1296,340
85500,1262,348
85520,1222,358
85540,1182,365
85560,1140,378
85580,1101,394
85600,1067,407
85620,1019,422
85640,967,428
85660,925,428
85680,871,430
85700,823,438
85720,768,449
85740,726,454
85760,673,465
85780,616,472
85800,567,483
85820,518,497
85840,463,504
85860,405,516
85880,350,518
85900,294,516
85920,235,523
85940,178,523
85960,120,518
85980,64,515
86000,9,515
