,X,Y
66600,571,131
66620,571,146
66640,582,151
66660,583,167
66680,588,178
66700,594,182
66720,616,193
66740,643,205
66760,664,211
66780,691,226
66800,720,230
66820,748,242
66840,773,250
66860,805,260
66880,831,267
66900,858,282
66920,892,293
66940,920,302
66960,961,315
66980,989,324
67000,1022,334
67020,1059,346
67040,1088,366
67060,1116,374
67080,1159,387
67100,1190,403
67120,1229,416
67140,1270,427
67160,1316,433
67180,1359,451
67200,1396,462
67220,1438,470
67240,1488,481
67260,1526,500
67280,1560,512
67300,1605,524
67320,1646,527
67340,1694,535
67360,1737,547
67380,1770,547
