,X,Y
53060,1347,105
53080,1355,118
53100,1359,133
53120,1360,145
53140,1363,158
53160,1357,172
53180,1372,194
53200,1376,202
53240,1385,227
53280,1387,241
53300,1390,261
53320,1403,279
53340,1404,300
53360,1407,311
53380,1406,330
53400,1421,362
53420,1422,378
53440,1434,393
53460,1449,409
53480,1459,431
53500,1459,452
53520,1467,473
53540,1478,498
53560,1491,541
53580,1502,563
53600,1522,590
53620,1530,612
53640,1547,640
53660,1554,681
53680,1568,705
53700,1585,736
53720,1593,771
53740,1605,806
53760,1621,845
53780,1632,883
53800,1645,926
53820,1652,963
53840,1659,1010
53860,1676,1055
