,X,Y
54580,1607,326
54600,1575,333
54620,1542,342
54640,1508,351
54660,1479,365
54680,1452,371
54700,1427,386
54720,1401,402
54740,1371,415
54760,1346,430
54780,1322,450
54800,1302,467
54820,1273,489
54840,1254,505
54860,1237,524
54880,1204,542
54900,1180,559
54920,1147,581
54940,1115,600
54960,1083,615
54980,1046,634
55000,1007,655
55020,970,675
55040,933,692
55060,893,714
55080,861,742
55100,812,760
55120,766,776
55140,714,801
55160,677,828
55180,634,862
55200,590,894
55220,550,928
55240,512,965
55260,476,1003
55280,425,1036
