,X,Y
99220,251,1011
99240,271,967
99260,283,917
99280,299,875
99300,319,837
99320,335,797
99340,355,765
99360,369,735
99380,382,706
99400,388,671
99420,389,646
99440,396,621
99460,403,588
99480,413,561
99500,428,535
99520,437,505
99540,450,476
99560,463,454
99580,469,437
99600,471,413
99620,477,391
99640,482,365
99660,479,345
99680,471,332
99700,461,326
99720,459,321
99800,455,324
100060,433,323
100080,424,326
100100,421,328
100660,393,324
100680,365,329
100700,342,332
102080,345,338
102120,340,341
102640,355,344
102660,369,350
102680,386,352
102700,409,358
102720,435,363
102740,462,372
102760,479,381
102780,503,389
102800,528,404
102820,552,413
102840,565,418
102860,593,419
102880,636,423
102900,684,433
102920,719,449
102940,744,472
102960,741,502
102980,733,532
103000,735,542
103020,752,549
103040,763,555
103100,746,563
103120,733,579
103140,739,591
103160,759,598
103180,773,600
103200,772,599
103240,770,608
103260,756,619
103280,743,649
103300,739,677
103320,745,712
103340,736,753
103360,715,785
103380,686,818
103400,651,857
103420,621,889
103440,592,918
103460,564,948
103480,529,988
103500,486,1028
103520,448,1068
