,X,Y
98860,505,1019
98880,511,971
98900,519,932
98920,524,890
98940,534,852
98960,546,818
98980,559,779
99000,571,748
99020,579,715
99040,583,686
99060,587,656
99080,594,628
99100,600,602
99120,603,577
99140,599,552
99160,599,529
99180,611,508
99200,625,485
99220,640,464
99240,652,441
99260,663,418
99280,670,398
99300,676,380
99320,678,364
99340,686,342
99360,687,327
99380,695,312
99400,695,297
99420,704,279
99440,702,267
99460,709,255
99480,725,244
99500,733,227
99520,734,219
99540,739,205
99560,748,193
99580,755,181
99600,752,165
99620,751,157
99640,750,139
99660,752,128
99680,755,117
99700,756,105
99720,754,95
99740,756,80
99760,767,69
99780,781,61
99800,789,54
99820,804,49
