,X,Y
94380,1784,994
94400,1740,993
94420,1690,984
94440,1637,976
94460,1586,963
94480,1540,957
94500,1491,955
94520,1446,953
94540,1397,952
94560,1339,948
94580,1293,947
94600,1244,939
94620,1196,933
94640,1153,923
94660,1123,915
94680,1090,910
94700,1065,901
94720,1034,886
94740,1013,867
94760,984,845
94780,948,823
94800,916,800
94820,873,781
94840,838,759
94860,800,740
94880,773,717
94900,759,692
94920,748,665
94940,733,641
94960,728,618
94980,735,590
95000,736,569
95020,742,546
95040,752,534
95060,760,520
95080,754,508
95100,744,495
95120,717,490
95140,685,489
95160,654,484
95180,622,478
95200,594,474
95220,566,470
95240,538,465
95260,514,458
95280,506,447
95300,495,436
95320,490,438
95340,485,445
95360,489,447
95380,491,446
95400,477,446
95420,470,452
95440,446,464
95460,439,473
95480,425,490
95500,415,496
95520,416,514
95540,415,527
95560,412,541
95580,411,562
95600,419,575
95620,422,591
95640,429,607
95660,426,629
95680,432,641
95700,446,662
95720,453,678
95740,449,698
95760,451,718
95780,460,738
95800,463,757
95820,476,783
95840,496,805
95860,511,836
95880,527,859
95900,540,885
95920,553,922
95940,573,953
95960,595,982
95980,610,1018
96000,625,1046
96020,653,1075
