,X,Y
36860,1547,1035
36880,1507,1013
36900,1462,985
36920,1418,954
36940,1380,923
36960,1348,890
36980,1319,858
37000,1291,827
37020,1267,795
37040,1244,765
37060,1227,736
37080,1211,706
37100,1195,680
37120,1179,652
37140,1162,625
37160,1144,601
37180,1127,576
37200,1104,555
37220,1076,535
37240,1047,516
37260,1019,499
37280,995,479
37300,971,463
37320,947,447
37340,924,429
37360,903,413
37380,875,397
37400,856,383
37420,832,367
37440,809,351
37460,784,338
37480,767,327
37500,738,318
37520,714,306
37540,695,293
37560,671,282
37580,649,267
37600,628,256
37620,609,244
37640,595,232
37660,579,220
37680,573,209
37700,563,196
37720,558,186
37740,550,170
37760,538,161
37780,524,152
37800,521,139
37820,517,127
37840,517,119
37860,517,108
37880,522,100
37900,522,88
37920,530,78
37940,532,68
37960,533,62
37980,530,64
38000,537,58
