,X,Y
4920,627,80
4940,627,90
4960,622,103
4980,628,119
5000,627,129
5020,621,142
5040,624,152
5060,624,165
5080,645,179
5100,659,194
5120,682,196
5140,710,216
5160,741,220
5180,779,230
5200,813,241
5220,848,252
5240,881,268
5260,910,277
5280,951,289
5300,990,304
5320,1023,315
5340,1067,329
5360,1108,341
5380,1147,363
5400,1184,377
5420,1231,389
5440,1279,408
5460,1323,424
5480,1371,441
5500,1420,460
5520,1471,473
5540,1527,493
5560,1575,507
5580,1620,521
5600,1676,532
5620,1720,543
5640,1754,546
