,X,Y
7300,1506,234
7320,1489,241
7340,1477,250
7360,1465,266
7380,1456,276
7400,1441,288
7420,1434,306
7440,1420,318
7460,1408,334
7480,1391,346
7500,1371,362
7520,1359,376
7540,1339,393
7560,1323,411
7580,1312,425
7600,1300,441
7620,1285,464
7640,1277,486
7660,1262,509
7680,1245,538
7700,1227,564
7720,1211,586
7740,1189,614
7760,1159,637
7780,1134,664
7800,1106,690
7820,1071,715
7840,1034,734
7860,1001,763
7880,963,792
7900,927,822
7920,886,860
7940,845,895
7960,804,929
7980,759,968
8000,716,1006
8020,669,1045
