,X,Y
77200,579,172
77220,584,185
77240,600,198
77260,616,215
77280,639,224
77300,674,234
77320,706,244
77340,738,255
77360,774,268
77380,803,279
77400,840,293
77420,872,303
77440,908,311
77460,953,320
77480,993,328
77500,1029,339
77520,1069,354
77540,1106,370
77560,1145,381
77580,1183,391
77600,1221,410
77620,1262,428
77640,1306,441
77660,1349,455
77680,1389,472
77700,1435,484
77720,1481,502
77740,1529,519
77760,1570,530
77780,1619,545
77800,1667,556
77820,1713,561
77840,1759,564
77860,1792,582
