,X,Y
44140,1546,392
44160,1500,383
44180,1454,378
44200,1414,375
44220,1370,375
44240,1325,365
44260,1280,350
44280,1242,347
44300,1197,343
44320,1158,332
44340,1119,323
44360,1082,314
44380,1036,304
44400,1003,300
44420,969,290
44440,926,283
44460,889,276
44480,857,266
44500,825,257
44520,788,254
44540,746,243
44560,713,231
44580,684,226
44600,658,213
44620,633,202
44640,616,193
44660,601,180
44680,590,164
44700,577,148
44720,572,146
44740,573,127
44760,569,113
44780,564,104
44800,563,92
44820,559,81
44840,558,66
44860,562,62
44880,562,57
44900,556,54
