,X,Y
28340,189,1043
28360,206,1050
28380,210,1003
28400,229,969
28420,245,916
28440,269,877
28460,291,838
28480,315,806
28500,339,769
28520,362,738
28540,380,706
28560,395,674
28580,411,640
28600,425,612
28620,443,589
28640,461,562
28660,479,533
28680,497,513
28700,510,487
28720,523,465
28740,538,444
28760,557,418
28780,581,401
28800,601,385
28820,599,366
28840,590,320
28860,590,306
28880,590,283
28900,585,269
28920,576,252
28940,575,240
28960,575,222
28980,575,211
29000,578,192
29020,576,180
29040,575,169
29060,568,155
29080,568,139
29100,567,126
29120,567,116
29140,560,104
29160,559,95
29180,557,82
29200,557,76
29220,554,66
29240,554,54
29260,558,59
29280,558,57
