,X,Y
22360,409,1037
22380,431,996
22400,448,948
22420,464,907
22440,474,863
22460,490,824
22480,507,786
22500,524,752
22520,535,717
22540,549,687
22560,563,656
22580,574,627
22600,584,596
22620,596,570
22640,607,542
22660,614,518
22680,620,493
22700,632,472
22720,652,451
22740,677,429
22760,699,408
22780,719,393
22800,733,375
22820,752,358
22840,767,338
22860,781,322
22880,793,306
22900,808,295
22920,814,276
22940,827,261
22960,833,242
22980,836,232
23000,843,216
23020,854,205
23040,866,187
23060,872,181
23080,879,166
23100,883,169
23120,884,172
23140,889,177
23160,896,173
23180,921,164
23200,952,163
23220,983,165
23240,981,166
