,X,Y
54320,1194,86
54340,1194,90
54360,1198,102
54400,1194,92
54420,1190,80
54440,1204,82
54460,1210,72
54700,1221,73
54720,1220,83
54740,1222,92
54760,1229,99
54780,1234,107
54800,1238,117
54820,1240,129
54840,1244,136
54860,1248,150
54880,1252,167
54900,1255,173
54920,1253,183
54940,1247,195
54960,1241,210
54980,1233,220
55000,1230,232
55020,1226,246
55040,1213,254
55060,1198,266
55080,1181,280
55100,1162,290
55120,1141,297
55140,1118,308
55160,1102,319
55180,1078,329
55200,1049,340
55220,1026,350
55240,1004,362
55260,988,375
55280,970,395
55300,955,410
55320,947,423
55340,939,445
55360,928,459
55380,906,469
55400,879,480
55440,849,504
55920,794,539
55940,785,536
55960,759,547
55980,739,564
56000,722,583
56020,705,604
56040,692,624
56060,684,647
56080,670,671
56100,657,701
56120,645,730
56140,625,756
56160,599,783
56180,576,809
56200,552,840
56220,529,858
56240,492,886
56260,448,916
56280,413,949
56300,373,979
56320,342,1018
56340,313,1060
