,X,Y
44140,1565,376
44160,1531,400
44180,1494,407
44200,1462,371
44220,1438,370
44240,1407,369
44260,1370,377
44280,1344,375
44300,1299,381
44320,1264,375
44340,1234,374
44360,1192,379
44380,1154,388
44400,1114,384
44420,1081,391
44440,1043,400
44460,1000,408
44480,961,410
44500,923,419
44520,881,422
44540,839,428
44560,793,433
44580,757,440
44600,714,445
44620,666,454
44640,624,462
44660,574,470
44680,527,471
44700,480,479
44720,441,480
44740,394,488
44760,349,485
44780,302,496
44800,254,499
44820,212,507
44840,155,511
44860,106,504
44880,63,506
44900,20,510
44920,9,506
