,X,Y
8480,1874,845
8500,1846,867
8520,1762,828
8540,1705,816
8560,1649,804
8580,1597,798
8600,1551,784
8620,1507,772
8640,1454,748
8660,1412,730
8680,1364,713
8700,1310,705
8720,1263,694
8740,1208,688
8760,1166,670
8780,1121,673
8800,1078,667
8820,1029,670
8840,976,669
8860,929,665
8880,878,663
8900,829,654
8920,783,649
8940,732,647
8960,685,638
8980,649,625
9000,610,616
9020,562,597
9040,516,595
9060,478,583
9080,435,581
9100,386,580
9120,337,571
9140,287,570
9160,240,570
9180,193,567
9200,133,561
9220,88,551
9240,44,545
