,X,Y
9160,1648,1035
9180,1645,1001
9200,1626,961
9220,1607,914
9240,1592,876
9260,1579,832
9280,1567,799
9300,1548,755
9320,1534,720
9340,1525,688
9360,1512,652
9380,1502,620
9400,1492,591
9420,1487,565
9440,1480,542
9460,1473,516
9480,1465,495
9500,1456,470
9520,1442,446
9540,1429,420
9560,1420,394
9580,1408,372
9600,1395,348
9620,1384,326
9640,1373,308
9660,1364,272
9680,1357,257
9700,1346,238
9720,1337,221
9740,1330,201
9760,1323,190
9780,1323,175
9800,1323,160
9820,1317,145
9840,1314,134
9860,1308,113
9880,1307,105
9900,1307,92
9920,1298,81
9940,1297,71
