,X,Y
70080,1202,99
70100,1206,109
70120,1204,121
70140,1206,130
70160,1209,143
70180,1210,156
70200,1208,165
70220,1204,182
70240,1198,198
70260,1191,210
70280,1185,220
70300,1177,234
70320,1159,245
70340,1138,262
70360,1116,272
70380,1100,290
70400,1084,304
70420,1057,318
70440,1030,330
70460,1006,341
70480,982,355
70500,958,378
70520,931,391
70540,908,407
70560,884,425
70580,858,441
70600,831,461
70620,795,478
70640,767,495
70660,729,510
70680,692,528
70700,688,562
70720,681,578
70740,653,613
70760,628,640
70780,604,663
70800,571,693
70820,537,729
70840,500,756
70860,460,788
70880,422,820
70900,385,856
70920,354,895
70940,328,939
70960,298,984
70980,252,1026
