,X,Y
79740,492,148
79760,495,160
79780,507,175
79800,516,191
79820,528,210
79840,551,215
79860,572,229
79880,595,241
79900,619,250
79920,640,268
79940,670,275
79960,690,284
79980,723,292
80000,747,311
80020,768,327
80040,794,343
80060,835,352
80080,881,357
80100,923,365
80120,965,374
80140,1013,384
80160,1058,389
80180,1099,404
80200,1133,418
80220,1177,429
80240,1226,448
80260,1273,454
80280,1311,463
80300,1363,483
80320,1417,491
80340,1464,506
80360,1506,518
80380,1560,530
80400,1605,540
80420,1655,552
80440,1703,551
80460,1746,558
