,X,Y
80500,599,125
80520,604,137
80540,607,147
80560,611,161
80580,610,165
80600,609,182
80620,621,191
80640,638,204
80660,654,214
80680,674,225
80700,687,240
80720,715,255
80740,743,261
80760,768,276
80780,802,289
80800,835,298
80820,868,317
80840,905,326
80860,939,347
80880,963,359
80900,1003,374
80920,1040,390
80940,1077,404
80960,1111,427
80980,1153,446
81000,1194,462
81020,1239,477
81040,1280,494
81060,1330,515
81080,1369,537
81100,1413,557
81120,1461,569
81140,1516,582
81160,1567,599
81180,1603,617
81200,1653,634
81220,1703,640
81240,1743,650
