,X,Y
71560,581,134
71580,574,144
71600,568,160
71620,564,173
71640,561,186
71660,552,192
71680,546,204
71700,539,216
71720,526,234
71740,512,248
71760,503,258
71780,494,273
71800,484,292
71820,481,303
71840,475,323
71860,471,343
71880,476,352
71900,471,379
71920,477,390
71940,467,419
71960,453,445
71980,447,457
72000,441,483
72020,428,504
72040,414,531
72080,389,573
72100,381,601
72120,371,631
72140,351,649
72160,337,683
72200,318,742
72220,308,779
72240,291,812
72260,271,848
72280,243,890
72300,229,918
72320,212,965
72340,190,1015
72360,171,1051
