,X,Y
61320,581,150
61340,589,159
61360,593,169
61380,605,183
61400,619,196
61420,647,207
61440,670,210
61460,698,222
61480,727,229
61500,752,243
61520,775,249
61540,804,259
61560,828,273
61580,859,287
61600,891,294
61620,923,305
61640,950,321
61660,981,331
61680,1012,345
61700,1046,357
61720,1075,366
61740,1112,384
61760,1146,396
61780,1182,407
61800,1222,422
61820,1257,430
61840,1292,444
61860,1325,463
61880,1355,478
61900,1386,499
61920,1417,519
61940,1443,535
61960,1470,554
61980,1497,575
62000,1532,596
62020,1559,606
62040,1590,623
62060,1625,636
62080,1659,644
62100,1702,656
62120,1740,658
