,X,Y
22500,1550,997
22520,1497,962
22540,1439,920
22560,1392,888
22580,1351,845
22600,1323,807
22620,1297,763
22640,1264,728
22660,1236,693
22680,1212,665
22700,1188,636
22720,1154,605
22740,1121,575
22760,1090,551
22780,1056,525
22800,1023,502
22820,991,478
22840,963,459
22860,928,436
22880,902,421
22900,872,403
22920,842,384
22940,817,369
22960,784,351
22980,757,334
23000,733,318
23020,708,303
23040,689,284
23060,672,262
23080,655,251
23100,643,240
23120,624,225
23140,609,211
23160,596,193
23180,585,179
23200,574,165
23220,573,144
23240,573,134
23260,574,121
23280,572,110
23300,571,96
23320,570,83
23340,570,71
23360,573,68
23380,568,55
