,X,Y
98260,1454,1033
98280,1420,991
98300,1388,956
98320,1352,927
98340,1305,897
98360,1257,877
98380,1207,847
98400,1163,817
98420,1125,786
98440,1084,765
98460,1037,739
98480,993,723
98500,942,702
98520,893,690
98540,846,669
98560,800,653
98580,759,633
98600,725,611
98620,696,586
98640,681,563
98660,675,542
98680,683,515
98700,679,491
98720,674,468
98740,672,445
98760,671,421
98780,670,400
98800,668,380
98820,677,361
98840,678,341
98860,682,321
98880,681,307
98900,675,291
98920,670,273
98940,666,259
98960,665,240
98980,659,230
99000,654,219
99020,642,203
99040,631,190
99060,629,177
99080,629,164
99100,634,151
99120,635,137
99140,633,125
99160,635,113
99180,635,103
99200,630,93
99220,628,81
99240,626,71
