,X,Y
85180,384,1003
85200,429,952
85220,467,899
85240,506,850
85260,543,802
85280,574,763
85300,604,723
85320,631,685
85340,654,648
85360,678,618
85380,700,586
85400,730,556
85420,764,529
85440,800,504
85460,836,478
85480,872,458
85500,909,440
85520,926,412
85540,945,395
85560,966,372
85580,996,352
85600,1023,337
85620,1054,317
85640,1084,300
85660,1109,282
85680,1135,269
85700,1163,258
85720,1186,239
85740,1208,222
85760,1225,207
85780,1237,190
85800,1256,178
85820,1264,167
85840,1279,150
85860,1288,135
85880,1292,120
85900,1292,107
85920,1293,97
85940,1292,81
85960,1289,73
