,X,Y
12560,519,130
12580,529,144
12600,539,159
12620,549,168
12640,561,191
12660,579,202
12680,600,212
12700,624,227
12720,651,245
12740,671,251
12760,698,272
12780,727,282
12800,742,300
12820,775,320
12840,812,334
12860,833,353
12880,867,365
12900,903,387
12920,938,411
12940,975,432
12960,1004,448
12980,1040,473
13000,1081,494
13020,1113,514
13040,1155,543
13060,1199,568
13080,1243,594
13100,1299,620
13120,1383,656
13140,1394,668
13160,1458,689
13180,1505,713
13200,1578,742
13220,1637,761
13240,1701,780
13260,1772,806
13280,1837,822
13300,1910,835
