,X,Y
87700,1185,87
87720,1179,92
87740,1183,102
87760,1184,110
87780,1181,119
87800,1184,123
87820,1189,137
87840,1192,143
87860,1194,156
87880,1199,158
87900,1206,168
87920,1212,174
87940,1218,183
87960,1220,196
87980,1212,205
88000,1203,212
88020,1193,225
88040,1197,231
88060,1196,243
88080,1183,249
88100,1180,261
88120,1175,273
88140,1169,284
88160,1166,291
88180,1161,302
88200,1161,314
88220,1155,331
88240,1144,340
88260,1137,342
88280,1124,356
88300,1114,369
88320,1093,382
88340,1076,388
88360,1059,400
88380,1037,403
88400,1029,410
88420,1008,406
88440,1002,414
88660,997,414
89700,1013,432
89720,1011,433
89780,1039,452
89800,1048,461
89820,1059,479
89840,1073,490
89860,1095,503
89880,1111,509
89900,1120,525
89920,1139,541
89940,1146,552
89960,1164,577
89980,1164,588
90000,1165,609
90020,1167,632
90040,1160,640
90060,1158,665
90080,1160,686
90100,1170,693
90120,1185,711
90140,1220,721
90160,1232,748
90180,1224,766
90200,1224,791
90220,1225,814
90240,1235,823
90260,1229,848
90280,1238,876
90300,1250,898
90320,1252,919
90340,1257,941
90360,1272,947
90380,1271,946
90460,1282,976
90480,1300,1004
90500,1327,1021
