,X,Y
59240,1894,970
59260,1855,992
59280,1810,984
59300,1784,966
59320,1755,944
59340,1728,868
59360,1703,837
59380,1687,804
59400,1659,776
59420,1631,760
59440,1612,737
59460,1601,707
59480,1587,681
59500,1574,652
59520,1550,624
59540,1528,600
59560,1516,575
59580,1509,548
59600,1503,526
59620,1496,502
59640,1492,477
59660,1486,461
59680,1480,439
59700,1469,415
59720,1462,392
59740,1448,375
59760,1438,356
59780,1426,338
59800,1415,315
59820,1407,300
59840,1398,281
59860,1390,265
59880,1381,249
59900,1366,235
59920,1355,221
59940,1353,204
59960,1346,190
59980,1339,178
60000,1327,163
60020,1317,149
60040,1313,139
60060,1304,123
60080,1295,114
60100,1288,104
60120,1285,92
60140,1280,81
60160,1284,71
