,X,Y
74620,664,1052
74624,672,1050
74628,681,1049
74632,690,1048
74636,699,1047
74640,708,1046
74644,719,1045
74648,730,1044
74652,741,1044
74656,752,1043
74660,763,1043
74664,769,1035
74668,775,1028
74672,781,1021
74676,787,1014
74680,794,1007
74684,804,1005
74688,814,1003
74692,824,1001
74696,834,999
74700,845,997
74704,850,993
74708,856,989
74712,861,986
74716,867,982
74720,873,979
74724,882,958
74728,892,938
74732,902,918
74736,912,898
74740,922,878
74744,929,872
74748,937,867
74752,945,862
74756,953,857
74760,961,852
74764,967,847
74768,974,842
74772,980,838
74776,987,833
74780,994,829
74784,1000,823
74788,1007,818
74792,1013,813
74796,1020,808
74800,1027,803
74804,1035,798
74808,1044,793
74812,1052,788
74816,1061,783
74820,1070,778
74824,1074,773
74828,1079,769
74832,1083,765
74836,1088,761
74840,1093,757
74844,1097,751
74848,1101,745
74852,1106,739
74856,1110,733
74860,1115,727
74864,1120,721
74868,1125,716
74872,1131,711
74876,1136,706
74880,1142,701
74884,1147,695
74888,1152,690
74892,1157,684
74896,1162,679
74900,1167,674
74904,1173,669
74908,1179,665
74912,1185,661
74916,1191,657
74920,1198,653
74924,1202,650
74928,1206,647
74932,1210,645
74936,1214,642
74940,1218,640
74944,1222,634
74948,1226,628
74952,1230,622
74956,1234,616
74960,1238,610
74964,1242,604
74968,1246,599
74972,1250,594
74976,1254,589
74980,1258,584
74984,1258,580
74988,1258,576
74992,1258,572
74996,1258,568
75000,1259,564
75004,1259,558
75008,1259,553
75012,1259,547
75016,1259,542
75020,1260,537
75024,1261,532
75028,1262,528
75032,1263,524
75036,1264,520
75040,1265,516
75044,1266,513
75048,1268,510
75052,1269,507
75056,1271,504
75060,1273,501
75064,1274,496
75068,1275,492
75072,1277,487
75076,1278,483
75080,1280,479
75084,1280,473
75088,1280,468
75092,1280,462
75096,1280,457
75100,1280,452
75104,1281,448
75108,1282,445
75112,1283,441
75116,1284,438
75120,1286,435
75124,1286,431
75128,1286,427
75132,1287,424
75136,1287,420
75140,1288,417
75144,1289,413
75148,1290,409
75152,1292,405
75156,1293,401
75160,1295,398
75164,1295,394
75168,1296,390
75172,1296,386
75176,1297,382
75180,1298,379
75184,1299,375
75188,1300,372
75192,1301,368
75196,1302,365
75200,1303,362
75204,1303,358
75208,1303,355
75212,1304,352
75216,1304,349
75220,1305,346
75224,1305,343
75228,1305,341
75232,1306,338
75236,1306,336
75240,1307,334
75244,1308,331
75248,1309,328
75252,1310,326
75256,1311,323
75260,1312,321
75264,1313,317
75268,1314,314
75272,1315,310
75276,1316,307
75280,1317,304
75284,1317,301
75288,1318,298
75292,1319,295
75296,1320,292
75300,1321,290
75304,1322,287
75308,1323,285
75312,1324,282
75316,1325,280
75320,1326,278
75324,1326,276
75328,1327,274
75332,1327,272
75336,1328,270
75340,1329,268
75344,1329,265
75348,1329,262
75352,1329,259
75356,1329,256
75360,1329,254
75364,1328,251
75368,1328,249
75372,1328,247
75376,1328,245
75380,1328,243
75384,1326,240
75388,1325,237
75392,1324,235
75396,1323,232
75400,1322,230
75404,1321,227
75408,1320,224
75412,1319,221
75416,1318,218
75420,1317,215
75424,1316,212
75428,1315,210
75432,1315,207
75436,1314,205
75440,1314,203
75444,1313,200
75448,1313,198
75452,1312,195
75456,1312,193
75460,1312,191
75464,1311,187
75468,1310,184
75472,1310,180
75476,1309,177
75480,1309,174
75484,1309,172
75488,1310,171
75492,1311,170
75496,1312,169
75500,1313,168
75504,1313,166
75508,1313,164
75512,1313,163
75516,1313,161
75520,1313,160
75524,1313,157
75528,1313,154
75532,1314,152
75536,1314,149
75540,1315,147
75544,1315,145
75548,1315,143
75552,1315,141
75556,1315,139
75560,1315,137
75564,1315,134
75568,1315,131
75572,1315,128
75576,1315,125
75580,1316,123
75584,1317,121
75588,1318,120
75592,1319,118
75596,1320,117
75600,1322,116
75604,1322,113
75608,1322,110
75612,1322,107
75616,1322,104
75620,1323,102
75624,1322,100
75628,1322,99
75632,1321,97
75636,1321,96
75640,1321,95
75644,1320,93
75648,1320,91
75652,1319,90
75656,1319,88
75660,1319,87
75664,1319,85
75668,1319,84
75672,1319,82
75676,1319,81
75680,1319,80
