,X,Y
5740,739,1028
5744,747,1020
5748,756,1013
5752,765,1006
5756,774,999
5760,783,992
5764,789,986
5768,796,980
5772,803,974
5776,810,968
5780,817,963
5784,826,954
5788,836,945
5792,845,936
5796,855,927
5800,865,919
5804,873,914
5808,882,909
5812,891,904
5816,900,899
5820,909,895
5824,920,891
5828,931,887
5832,942,883
5836,953,879
5840,965,875
5844,974,870
5848,983,865
5852,993,860
5856,1002,855
5860,1012,851
5864,1021,846
5868,1030,841
5872,1039,836
5876,1048,831
5880,1058,827
5884,1067,822
5888,1077,818
5892,1086,813
5896,1096,809
5900,1106,805
5904,1115,800
5908,1125,795
5912,1134,791
5916,1144,786
5920,1154,782
5924,1162,779
5928,1170,776
5932,1178,774
5936,1186,771
5940,1194,769
5944,1204,765
5948,1215,761
5952,1225,757
5956,1236,753
5960,1247,750
5964,1256,747
5968,1265,744
5972,1274,741
5976,1283,738
5980,1292,735
5984,1301,733
5988,1310,731
5992,1319,729
5996,1328,727
6000,1337,725
6004,1346,721
6008,1356,718
6012,1365,715
6016,1375,712
6020,1385,709
6024,1395,707
6028,1406,705
6032,1416,703
6036,1427,701
6040,1438,700
6044,1445,697
6048,1452,695
6052,1459,692
6056,1466,690
6060,1474,688
6064,1480,683
6068,1486,679
6072,1492,675
6076,1498,671
6080,1504,667
6084,1510,664
6088,1516,662
6092,1522,659
6096,1528,657
6100,1535,655
6104,1542,651
6108,1550,647
6112,1558,644
6116,1566,640
6120,1574,637
6124,1579,632
6128,1585,628
6132,1591,624
6136,1597,620
6140,1603,616
6144,1610,613
6148,1617,610
6152,1624,608
6156,1631,605
6160,1639,603
6164,1645,599
6168,1652,596
6172,1658,593
6176,1665,590
6180,1672,587
6184,1678,586
6188,1685,585
6192,1691,584
6196,1698,583
6200,1705,583
6204,1711,580
6208,1717,578
6212,1723,576
6216,1729,574
6220,1735,572
6224,1740,570
6228,1746,569
6232,1752,568
6236,1758,567
6240,1764,566
