,X,Y
51880,1695,517
51884,1687,519
51888,1679,521
51892,1672,523
51896,1664,525
51900,1657,527
51904,1651,527
51908,1645,527
51912,1640,527
51916,1634,527
51920,1629,528
51924,1620,530
51928,1612,532
51932,1604,535
51936,1596,537
51940,1588,540
51944,1580,541
51948,1572,543
51952,1565,545
51956,1557,547
51960,1550,549
51964,1541,550
51968,1533,552
51972,1525,553
51976,1517,555
51980,1509,557
51984,1499,559
51988,1490,561
51992,1480,564
51996,1471,566
52000,1462,569
52004,1455,571
52008,1449,573
52012,1443,575
52016,1437,577
52020,1431,580
52024,1421,582
52028,1412,584
52032,1403,587
52036,1394,589
52040,1385,592
52044,1379,594
52048,1374,597
52052,1368,599
52056,1363,602
52060,1358,605
52064,1351,608
52068,1345,612
52072,1339,616
52076,1333,620
52080,1327,624
52084,1319,627
52088,1312,630
52092,1304,634
52096,1297,637
52100,1290,641
52104,1283,644
52108,1276,647
52112,1270,650
52116,1263,653
52120,1257,657
52124,1249,660
52128,1242,663
52132,1235,666
52136,1228,669
52140,1221,673
52144,1213,677
52148,1205,682
52152,1198,686
52156,1190,691
52160,1183,696
52164,1176,698
52168,1169,701
52172,1162,703
52176,1155,706
52180,1148,709
52184,1138,712
52188,1128,716
52192,1118,720
52196,1108,724
52200,1099,728
52204,1091,731
52208,1083,734
52212,1075,737
52216,1067,740
52220,1060,743
52224,1051,747
52228,1042,751
52232,1034,756
52236,1025,760
52240,1017,765
52244,1007,768
52248,997,771
52252,987,774
52256,977,777
52260,967,781
52264,959,784
52268,952,787
52272,944,791
52276,937,794
52280,930,798
52284,920,802
52288,911,807
52292,902,811
52296,893,816
52300,884,821
52304,874,825
52308,864,829
52312,854,834
52316,844,838
52320,834,843
52324,825,846
52328,816,850
52332,807,853
52336,798,857
52340,789,861
52344,777,866
52348,765,871
52352,754,877
52356,742,882
52360,731,888
52364,722,893
52368,713,898
52372,704,903
52376,695,908
52380,686,913
52384,678,918
52388,670,923
52392,662,928
52396,654,933
52400,647,939
52404,637,947
52408,627,955
52412,617,963
52416,607,971
52420,597,979
52424,588,984
52428,579,989
52432,570,994
52436,561,999
52440,552,1004
52444,541,1010
52448,531,1016
52452,520,1023
52456,510,1029
52460,500,1036
52464,489,1042
52468,479,1049
52472,469,1056
52476,459,1063
52480,449,1070
