,X,Y
93000,1292,84
93004,1288,86
93008,1285,88
93012,1282,90
93016,1279,92
93020,1276,94
93024,1272,95
93028,1269,97
93032,1266,99
93036,1263,101
93040,1260,103
93044,1256,103
93048,1252,104
93052,1248,104
93056,1244,105
93060,1241,106
93064,1241,109
93068,1241,112
93072,1241,115
93076,1241,118
93080,1242,121
93084,1242,123
93088,1242,126
93092,1243,128
93096,1243,131
93100,1244,134
93104,1243,136
93108,1242,139
93112,1242,142
93116,1241,145
93120,1241,148
93124,1240,150
93128,1239,152
93132,1238,154
93136,1237,156
93140,1237,159
93144,1235,161
93148,1233,163
93152,1231,165
93156,1229,167
93160,1227,170
93164,1227,173
93168,1227,177
93172,1228,180
93176,1228,184
93180,1229,188
93184,1227,189
93188,1226,190
93192,1225,191
93196,1224,192
93200,1223,194
93204,1221,197
93208,1219,200
93212,1217,204
93216,1215,207
93220,1213,211
93224,1211,213
93228,1209,216
93232,1208,219
93236,1206,222
93240,1205,225
93244,1201,226
93248,1197,228
93252,1194,230
93256,1190,232
93260,1187,234
93264,1183,236
93268,1180,239
93272,1176,242
93276,1173,245
93280,1170,248
93284,1166,250
93288,1162,253
93292,1158,255
93296,1154,258
93300,1150,261
93304,1146,263
93308,1142,266
93312,1139,268
93316,1135,271
93320,1132,274
93324,1127,277
93328,1122,280
93332,1118,284
93336,1113,287
93340,1109,291
93344,1103,293
93348,1098,295
93352,1093,297
93356,1088,299
93360,1083,302
93364,1076,303
93368,1069,305
93372,1062,306
93376,1055,308
93380,1049,310
93384,1041,312
93388,1034,314
93392,1027,316
93396,1020,318
93400,1013,320
93404,1007,322
93408,1002,325
93412,996,327
93416,991,330
93420,986,333
93424,981,334
93428,976,336
93432,971,337
93436,966,339
93440,962,341
93444,956,345
93448,950,349
93452,945,353
93456,939,357
93460,934,362
93464,928,365
93468,923,368
93472,918,371
93476,913,374
93480,908,377
93484,902,380
93488,896,384
93492,890,388
93496,884,392
93500,879,396
93504,873,399
93508,867,403
93512,861,407
93516,855,411
93520,850,415
93524,843,418
93528,837,422
93532,831,425
93536,825,429
93540,819,433
93544,812,435
93548,805,438
93552,798,440
93556,791,443
93560,785,446
93564,777,450
93568,770,455
93572,762,459
93576,755,464
93580,748,469
93584,741,472
93588,735,475
93592,729,479
93596,723,482
93600,717,486
93604,710,490
93608,703,494
93612,696,498
93616,689,502
93620,682,507
93624,678,511
93628,674,515
93632,670,519
93636,666,523
93640,663,528
93644,658,533
93648,653,538
93652,649,544
93656,644,549
93660,640,555
93664,635,560
93668,630,565
93672,626,570
93676,621,575
93680,617,580
93684,610,584
93688,603,589
93692,597,594
93696,590,599
93700,584,604
93704,577,609
93708,571,614
93712,564,619
93716,558,624
93720,552,629
93724,545,634
93728,539,640
93732,533,645
93736,527,651
93740,521,657
93744,518,662
93748,515,667
93752,512,672
93756,509,677
93760,506,683
93764,502,690
93768,499,698
93772,496,706
93776,493,714
93780,490,722
93784,482,726
93788,475,731
93792,468,735
93796,461,740
93800,454,745
93804,445,752
93808,436,759
93812,428,766
93816,419,773
93820,411,781
93824,401,788
93828,391,795
93832,381,802
93836,371,809
93840,361,817
93844,351,822
93848,342,827
93852,333,832
93856,324,837
93860,315,842
93864,306,850
93868,297,858
93872,288,866
93876,279,874
93880,270,883
93884,263,891
93888,257,900
93892,250,908
93896,244,917
93900,238,926
93904,232,934
93908,227,942
93912,222,951
93916,217,959
93920,212,968
93924,206,977
93928,201,986
93932,195,996
93936,190,1005
93940,185,1015
93944,178,1024
93948,171,1034
93952,164,1044
93956,157,1054
93960,151,1064
