,X,Y
88260,441,1003
88264,441,997
88268,442,991
88272,442,985
88276,443,979
88280,444,974
88284,444,967
88288,444,960
88292,444,953
88296,444,946
88300,444,939
88304,444,932
88308,444,925
88312,445,918
88316,445,911
88320,446,905
88324,446,897
88328,446,889
88332,446,881
88336,446,873
88340,447,865
88344,449,859
88348,452,853
88352,454,847
88356,457,841
88360,460,835
88364,463,828
88368,466,821
88372,469,814
88376,472,807
88380,476,801
88384,478,793
88388,480,785
88392,482,777
88396,484,769
88400,486,762
88404,488,757
88408,490,753
88412,492,748
88416,494,744
88420,497,740
88424,497,734
88428,498,728
88432,498,722
88436,499,716
88440,500,711
88444,502,705
88448,504,699
88452,506,693
88456,508,687
88460,511,682
88464,513,676
88468,516,670
88472,519,664
88476,522,658
88480,525,652
88484,528,648
88488,531,645
88492,534,641
88496,537,638
88500,540,635
88504,539,630
88508,539,625
88512,539,621
88516,539,616
88520,539,612
88524,541,607
88528,543,602
88532,546,598
88536,548,593
88540,551,589
88544,552,584
88548,553,580
88552,554,576
88556,555,572
88560,556,568
88564,556,563
88568,556,559
88572,556,554
88576,556,550
88580,557,546
88584,558,542
88588,560,538
88592,562,535
88596,564,531
88600,566,528
88604,566,524
88608,567,520
88612,568,516
88616,569,512
88620,570,508
88624,573,504
88628,576,500
88632,579,497
88636,582,493
88640,586,490
88644,588,486
88648,591,482
88652,594,478
88656,597,474
88660,600,471
88664,602,467
88668,605,463
88672,608,459
88676,611,455
88680,614,452
88684,614,447
88688,614,442
88692,615,438
88696,615,433
88700,616,429
88704,616,426
88708,617,423
88712,618,420
88716,619,417
88720,620,414
88724,621,410
88728,622,406
88732,624,403
88736,625,399
88740,627,396
88744,628,393
88748,629,390
88752,630,388
88756,631,385
88760,633,383
88764,632,379
88768,632,375
88772,631,371
88776,631,367
88780,631,363
88784,631,360
88788,631,357
88792,631,354
88796,631,351
88800,631,349
88804,631,346
88808,632,343
88812,633,340
88816,634,337
88820,635,334
88824,635,331
88828,635,328
88832,636,326
88836,636,323
88840,637,321
88844,638,317
88848,639,313
88852,641,310
88856,642,306
88860,644,303
88864,646,299
88868,649,296
88872,651,293
88876,654,290
88880,657,287
88884,658,285
88888,659,284
88892,661,282
88896,662,281
88900,664,280
88904,664,276
88908,665,273
88912,665,270
88916,666,267
88920,667,264
88924,669,261
88928,671,258
88932,673,255
88936,675,252
88940,677,249
88944,677,245
88948,677,242
88952,678,238
88956,678,235
88960,679,232
88964,678,229
88968,678,226
88972,678,224
88976,678,221
88980,678,219
88984,677,217
88988,677,215
88992,676,213
88996,676,211
89000,676,210
89004,676,206
89008,676,203
89012,677,200
89016,677,197
89020,678,194
89024,679,190
89028,680,187
89032,681,184
89036,682,181
89040,684,178
89044,684,175
89048,684,172
89052,685,170
89056,685,167
89060,686,165
89064,686,163
89068,686,161
89072,686,159
89076,686,157
89080,686,155
89084,685,153
89088,684,152
89092,684,151
89096,683,150
89100,683,149
89104,682,147
89108,682,145
89112,681,143
89116,681,141
89120,681,140
89124,682,138
89128,683,136
89132,684,134
89136,685,132
89140,687,130
89144,686,126
89148,686,122
89152,686,119
89156,686,115
89160,686,112
89164,687,110
89168,688,109
89172,689,107
89176,690,106
89180,692,105
89184,691,101
89188,690,98
89192,690,95
89196,689,92
89200,689,89
89204,691,88
89208,694,87
89212,696,87
89216,699,86
89220,702,86
89224,703,83
89228,704,80
89232,705,78
89236,706,75
89240,708,73
89244,710,72
89248,712,71
89252,714,70
89256,716,69
89260,719,68
89264,722,67
89268,726,66
89272,730,66
89276,734,65
89280,738,65
89284,741,64
89288,744,64
89292,748,64
89296,751,64
89300,755,64
89304,758,63
89308,761,62
89312,765,61
89316,768,60
89320,772,59
89324,776,57
89328,780,56
89332,784,55
89336,788,54
89340,792,53
89344,794,52
89348,796,52
89352,798,51
89356,800,51
89360,803,51
89364,805,50
89368,807,49
89372,809,49
89376,811,48
89380,813,48
