,X,Y
21340,683,137
21344,682,141
21348,682,146
21352,682,151
21356,682,156
21360,682,161
21364,681,163
21368,681,166
21372,680,169
21376,680,172
21380,680,175
21384,677,177
21388,675,180
21392,672,183
21396,670,186
21400,668,189
21404,663,188
21408,659,188
21412,655,188
21416,651,188
21420,647,188
21424,643,186
21428,640,185
21432,636,184
21436,633,183
21440,630,182
21444,628,180
21448,626,178
21452,624,176
21456,622,174
21460,621,172
21464,621,170
21468,621,168
21472,622,166
21476,622,164
21480,623,163
21484,625,164
21488,627,165
21492,629,167
21496,631,168
21500,633,170
21504,633,167
21508,634,164
21512,634,161
21516,635,158
21520,636,155
21524,635,155
21528,634,155
21532,634,156
21536,633,156
21540,633,157
21544,630,148
21548,627,139
21552,624,130
21556,621,121
21560,619,113
21564,619,110
21568,619,108
21572,619,105
21576,619,103
21580,619,101
21584,619,99
21588,619,98
21592,620,96
21596,620,95
21600,621,94
21604,623,91
21608,625,88
21612,627,86
21616,629,83
21620,632,81
21624,633,79
21628,634,78
21632,635,76
21636,636,75
21640,637,74
21644,639,72
21648,641,71
21652,644,70
21656,646,69
21660,649,68
