,X,Y
35680,584,160
35684,585,163
35688,586,167
35692,588,170
35696,589,174
35700,591,178
35704,593,180
35708,596,182
35712,599,185
35716,602,187
35720,605,190
35724,609,192
35728,613,194
35732,617,196
35736,621,198
35740,625,201
35744,629,203
35748,633,206
35752,638,209
35756,642,212
35760,647,215
35764,651,216
35768,656,218
35772,660,220
35776,665,222
35780,670,224
35784,674,226
35788,678,228
35792,683,231
35796,687,233
35800,692,236
35804,696,238
35808,701,241
35812,705,244
35816,710,247
35820,715,250
35824,718,252
35828,722,255
35832,726,257
35836,730,260
35840,734,263
35844,739,266
35848,744,269
35852,749,273
35856,754,276
35860,760,280
35864,765,282
35868,770,284
35872,776,287
35876,781,289
35880,787,292
35884,794,294
35888,802,296
35892,809,299
35896,817,301
35900,825,304
35904,832,306
35908,840,308
35912,847,311
35916,855,313
35920,863,316
35924,870,318
35928,877,321
35932,884,323
35936,891,326
35940,898,329
35944,905,331
35948,913,334
35952,921,336
35956,929,339
35960,937,342
35964,944,344
35968,951,347
35972,958,350
35976,965,353
35980,973,356
35984,980,358
35988,988,361
35992,996,364
35996,1004,367
36000,1012,370
36004,1019,372
36008,1027,374
36012,1035,377
36016,1043,379
36020,1051,382
36024,1058,385
36028,1066,388
36032,1074,391
36036,1082,394
36040,1090,398
36044,1095,401
36048,1101,405
36052,1106,409
36056,1112,413
36060,1118,417
36064,1124,420
36068,1131,424
36072,1138,427
36076,1145,431
36080,1152,435
36084,1159,438
36088,1167,441
36092,1175,444
36096,1183,447
36100,1191,451
36104,1200,453
36108,1209,455
36112,1218,457
36116,1227,459
36120,1237,462
36124,1246,465
36128,1255,468
36132,1264,471
36136,1273,474
36140,1283,477
36144,1292,479
36148,1302,481
36152,1312,484
36156,1322,486
36160,1332,489
36164,1342,490
36168,1352,492
36172,1362,493
36176,1372,495
36180,1382,497
36184,1392,499
36188,1402,502
36192,1412,505
36196,1422,508
36200,1432,511
36204,1442,513
36208,1452,515
36212,1463,517
36216,1473,519
36220,1484,521
36224,1494,522
36228,1504,523
36232,1515,524
36236,1525,525
36240,1536,527
36244,1546,529
36248,1556,531
36252,1567,533
36256,1577,535
36260,1588,537
36264,1599,538
36268,1610,539
36272,1622,540
36276,1633,541
36280,1645,543
36284,1655,544
36288,1666,545
36292,1677,546
36296,1688,547
36300,1699,548
36304,1708,549
36308,1718,550
36312,1727,551
36316,1737,552
36320,1747,553
36324,1755,557
36328,1763,561
36332,1772,565
36336,1780,569
36340,1789,573
