,X,Y
8960,1496,223
8964,1492,230
8968,1488,237
8972,1485,244
8976,1481,251
8980,1478,259
8984,1472,261
8988,1467,263
8992,1462,265
8996,1457,267
9000,1452,270
9004,1445,272
9008,1439,274
9012,1433,276
9016,1427,278
9020,1421,280
9024,1416,282
9028,1411,284
9032,1406,287
9036,1401,289
9040,1397,292
9044,1393,293
9048,1389,295
9052,1385,296
9056,1381,298
9060,1377,300
9064,1374,304
9068,1371,308
9072,1369,312
9076,1366,316
9080,1364,321
9084,1361,324
9088,1358,327
9092,1356,330
9096,1353,333
9100,1351,336
9104,1348,340
9108,1345,344
9112,1342,348
9116,1339,352
9120,1336,356
9124,1331,359
9128,1326,362
9132,1321,365
9136,1316,368
9140,1311,371
9144,1304,374
9148,1298,377
9152,1292,380
9156,1286,383
9160,1280,387
9164,1274,388
9168,1268,390
9172,1263,392
9176,1257,394
9180,1252,396
9184,1248,402
9188,1244,408
9192,1241,414
9196,1237,420
9200,1234,426
9204,1229,429
9208,1225,433
9212,1221,436
9216,1217,440
9220,1213,444
9224,1206,448
9228,1199,452
9232,1192,456
9236,1185,460
9240,1179,464
9244,1173,467
9248,1167,470
9252,1161,473
9256,1155,476
9260,1149,480
9264,1143,485
9268,1137,490
9272,1131,495
9276,1125,500
9280,1119,505
9284,1117,510
9288,1115,515
9292,1113,520
9296,1111,525
9300,1109,530
9304,1110,536
9308,1111,542
9312,1112,549
9316,1113,555
9320,1115,562
9324,1116,568
9328,1117,574
9332,1119,580
9336,1120,586
9340,1122,593
9344,1120,599
9348,1118,605
9352,1116,611
9356,1114,617
9360,1113,624
9364,1109,630
9368,1105,636
9372,1101,643
9376,1097,649
9380,1094,656
9384,1087,661
9388,1080,666
9392,1074,671
9396,1067,676
9400,1061,681
9404,1055,688
9408,1050,695
9412,1045,702
9416,1040,709
9420,1035,716
9424,1029,722
9428,1023,728
9432,1017,735
9436,1011,741
9440,1005,748
9444,997,747
9448,990,747
9452,982,747
9456,975,747
9460,968,747
9464,961,753
9468,955,760
9472,949,767
9476,943,774
9480,937,781
9484,931,789
9488,925,797
9492,920,805
9496,914,813
9500,909,822
9504,902,830
9508,895,838
9512,889,846
9516,882,854
9520,876,863
9524,865,871
9528,854,880
9532,843,888
9536,832,897
9540,821,906
9544,811,913
9548,802,920
9552,792,928
9556,783,935
9560,774,943
9564,763,949
9568,753,955
9572,743,962
9576,733,968
9580,723,975
9584,710,982
9588,698,990
9592,686,998
9596,674,1006
9600,662,1014
9604,649,1020
9608,636,1026
9612,623,1033
9616,610,1039
9620,597,1046
