,X,Y
17720,574,1010
17724,579,1006
17728,585,1003
17732,591,1000
17736,597,997
17740,603,994
17744,608,986
17748,613,978
17752,618,970
17756,623,962
17760,628,955
17764,629,945
17768,631,935
17772,633,926
17776,635,916
17780,637,907
17784,637,897
17788,638,888
17792,638,878
17796,639,869
17800,640,860
17804,642,851
17808,644,842
17812,646,833
17816,648,824
17820,651,815
17824,653,807
17828,656,799
17832,658,791
17836,661,783
17840,664,776
17844,666,769
17848,668,762
17852,671,755
17856,673,748
17860,676,741
17864,678,734
17868,681,728
17872,683,721
17876,686,715
17880,689,709
17884,691,702
17888,694,695
17892,697,688
17896,700,681
17900,703,675
17904,705,667
17908,707,660
17912,709,653
17916,711,646
17920,713,639
17924,715,635
17928,718,632
17932,721,629
17936,724,626
17940,727,623
17944,731,620
17948,736,617
17952,740,614
17956,745,611
17960,750,608
17964,752,606
17968,754,605
17972,756,603
17976,758,602
17980,761,601
17984,763,597
17988,765,594
17992,767,590
17996,769,587
18000,772,584
18004,772,583
18008,772,583
18012,773,582
18016,773,582
18020,774,582
18024,773,585
18028,772,588
18032,771,591
18036,770,594
18040,770,597
18044,769,596
18048,769,596
18052,768,596
18056,768,596
18060,768,596
18064,768,595
18068,768,594
18072,768,594
18076,768,593
18080,768,593
18084,768,592
18088,768,592
18092,769,592
18096,769,592
18100,770,592
18104,769,597
18108,768,603
18112,767,609
18116,766,615
18120,765,621
18124,772,628
18128,779,635
18132,786,643
18136,793,650
18140,800,658
18144,814,667
18148,829,676
18152,844,685
18156,859,694
18160,874,703
18164,889,712
18168,904,722
18172,920,731
18176,935,741
18180,951,751
18184,970,761
18188,989,772
18192,1008,782
18196,1027,793
18200,1046,804
18204,1066,814
18208,1086,824
18212,1107,834
18216,1127,844
18220,1148,855
18224,1172,861
18228,1196,867
18232,1221,873
18236,1245,879
18240,1270,886
18244,1294,896
18248,1319,906
18252,1343,917
18256,1368,927
18260,1393,938
18264,1421,943
18268,1449,949
18272,1478,955
18276,1506,961
18280,1535,967
18284,1561,972
18288,1587,977
18292,1613,983
18296,1639,988
18300,1665,994
18304,1694,996
18308,1723,998
18312,1752,1000
18316,1781,1002
18320,1810,1005
