,X,Y
23300,1236,992
23304,1230,983
23308,1225,974
23312,1220,965
23316,1215,956
23320,1210,948
23324,1205,940
23328,1200,933
23332,1195,926
23336,1190,919
23340,1186,912
23344,1180,903
23348,1175,895
23352,1170,886
23356,1165,878
23360,1160,870
23364,1156,862
23368,1152,854
23372,1149,846
23376,1145,838
23380,1142,831
23384,1139,824
23388,1136,817
23392,1133,811
23396,1130,804
23400,1127,798
23404,1123,790
23408,1120,783
23412,1116,775
23416,1113,768
23420,1110,761
23424,1106,753
23428,1102,745
23432,1098,738
23436,1094,730
23440,1090,723
23444,1088,716
23448,1086,709
23452,1084,702
23456,1082,695
23460,1081,688
23464,1079,683
23468,1077,678
23472,1075,673
23476,1073,668
23480,1072,664
23484,1070,656
23488,1069,649
23492,1068,641
23496,1067,634
23500,1066,627
23504,1064,622
23508,1063,617
23512,1062,612
23516,1061,607
23520,1060,603
23524,1057,597
23528,1055,592
23532,1053,586
23536,1051,581
23540,1049,576
23544,1046,571
23548,1043,567
23552,1041,562
23556,1038,558
23560,1036,554
23564,1032,547
23568,1028,540
23572,1024,533
23576,1020,526
23580,1016,519
23584,1011,515
23588,1006,512
23592,1002,509
23596,997,506
23600,993,503
23604,987,498
23608,982,494
23612,977,489
23616,972,485
23620,967,481
23624,962,477
23628,957,474
23632,952,471
23636,947,468
23640,942,465
23644,936,460
23648,930,455
23652,925,450
23656,919,445
23660,914,440
23664,909,436
23668,904,432
23672,899,428
23676,894,424
23680,889,421
23684,884,417
23688,879,414
23692,874,410
23696,869,407
23700,864,404
23704,858,401
23708,852,398
23712,847,395
23716,841,392
23720,836,389
23724,832,385
23728,828,381
23732,824,377
23736,820,373
23740,816,369
23744,811,365
23748,807,361
23752,803,358
23756,799,354
23760,795,351
23764,790,348
23768,785,345
23772,780,343
23776,775,340
23780,770,338
23784,766,334
23788,762,330
23792,758,327
23796,754,323
23800,750,320
23804,745,317
23808,741,314
23812,737,311
23816,733,308
23820,729,306
23824,724,301
23828,720,297
23832,716,293
23836,712,289
23840,708,285
23844,703,283
23848,698,281
23852,694,279
23856,689,277
23860,685,275
23864,681,272
23868,677,269
23872,673,266
23876,669,263
23880,665,261
23884,662,257
23888,659,253
23892,656,249
23896,653,245
23900,650,241
23904,648,238
23908,646,236
23912,644,234
23916,642,232
23920,641,230
23924,640,227
23928,639,224
23932,638,222
23936,637,219
23940,636,217
23944,634,214
23948,632,211
23952,630,208
23956,628,205
23960,627,203
23964,626,199
23968,626,196
23972,625,192
23976,625,189
23980,625,186
23984,623,183
23988,621,180
23992,619,178
23996,617,175
24000,616,173
24004,615,170
24008,614,167
24012,613,165
24016,612,162
24020,611,160
24024,610,156
24028,609,152
24032,608,149
24036,607,145
24040,606,142
24044,604,140
24048,603,139
24052,601,138
24056,600,137
24060,599,136
24064,598,132
24068,597,128
24072,596,125
24076,595,121
24080,594,118
24084,592,116
24088,591,114
24092,590,112
24096,589,110
24100,588,109
24104,587,106
24108,586,103
24112,586,100
24116,585,97
24120,585,95
24124,584,92
24128,584,90
24132,584,87
24136,584,85
24140,584,83
24144,585,81
24148,586,79
24152,587,78
24156,588,76
24160,589,75
24164,588,73
24168,587,72
24172,586,71
24176,585,70
24180,585,69
24184,583,67
24188,581,65
24192,580,63
24196,578,61
24200,577,60
24204,576,58
24208,576,57
24212,575,56
24216,575,55
24220,575,54
