,X,Y
98740,1724,515
98744,1714,519
98748,1705,523
98752,1696,528
98756,1687,532
98760,1678,537
98764,1669,536
98768,1660,535
98772,1651,534
98776,1642,533
98780,1634,533
98784,1624,527
98788,1614,522
98792,1605,517
98796,1595,512
98800,1586,507
98804,1577,505
98808,1568,504
98812,1560,502
98816,1551,501
98820,1543,500
98824,1534,499
98828,1525,499
98832,1516,498
98836,1507,498
98840,1498,498
98844,1487,496
98848,1477,494
98852,1467,493
98856,1457,491
98860,1447,490
98864,1440,491
98868,1433,492
98872,1426,493
98876,1419,494
98880,1412,496
98884,1403,495
98888,1394,495
98892,1385,495
98896,1376,495
98900,1368,495
98904,1361,496
98908,1354,497
98912,1347,498
98916,1340,499
98920,1333,500
98924,1326,502
98928,1320,504
98932,1314,506
98936,1308,508
98940,1302,510
98944,1293,509
98948,1285,509
98952,1276,509
98956,1268,509
98960,1260,509
98964,1249,508
98968,1239,508
98972,1228,508
98976,1218,508
98980,1208,508
98984,1198,508
98988,1188,508
98992,1178,508
98996,1168,508
99000,1158,508
99004,1148,509
99008,1138,510
99012,1128,511
99016,1118,512
99020,1109,514
99024,1098,511
99028,1088,508
99032,1078,505
99036,1068,502
99040,1058,499
99044,1047,498
99048,1037,498
99052,1027,497
99056,1017,497
99060,1007,497
99064,996,496
99068,986,496
99072,975,495
99076,965,495
99080,955,495
99084,945,493
99088,936,492
99092,927,491
99096,918,489
99100,909,488
99104,900,487
99108,891,485
99112,882,484
99116,873,483
99120,864,482
99124,854,481
99128,845,481
99132,836,481
99136,827,481
99140,818,481
99144,807,481
99148,796,482
99152,785,483
99156,774,484
99160,763,485
99164,754,485
99168,745,486
99172,736,486
99176,727,487
99180,718,488
99184,708,488
99188,699,488
99192,689,489
99196,680,489
99200,671,490
99204,660,490
99208,649,490
99212,638,491
99216,627,491
99220,617,492
99224,608,492
99228,599,493
99232,591,493
99236,582,494
99240,574,495
99244,564,495
99248,554,495
99252,544,496
99256,534,496
99260,524,497
99264,513,497
99268,503,498
99272,493,498
99276,483,499
99280,473,500
99284,462,498
99288,452,497
99292,441,496
99296,431,495
99300,421,494
99304,411,494
99308,402,494
99312,393,494
99316,384,494
99320,375,495
99324,364,495
99328,354,495
99332,344,495
99336,334,495
99340,324,496
99344,313,497
99348,303,498
99352,292,500
99356,282,501
99360,272,503
99364,261,503
99368,250,503
99372,239,503
99376,228,503
99380,218,503
99384,207,503
99388,196,503
99392,186,504
99396,175,504
99400,165,505
99404,153,504
99408,141,503
99412,129,502
99416,117,501
99420,106,500
99424,96,499
99428,86,499
99432,77,499
99436,67,499
99440,58,499
99444,47,497
99448,36,496
99452,25,495
99456,14,494
99460,4,493
