,X,Y
90840,1871,843
90844,1859,838
90848,1847,834
90852,1835,829
90856,1823,825
90860,1812,821
90864,1799,817
90868,1787,813
90872,1775,809
90876,1763,805
90880,1751,802
90884,1740,797
90888,1729,792
90892,1719,787
90896,1708,782
90900,1698,778
90904,1686,773
90908,1674,769
90912,1663,765
90916,1651,761
90920,1640,757
90924,1628,752
90928,1617,747
90932,1605,742
90936,1594,737
90940,1583,732
90944,1572,727
90948,1562,722
90952,1552,718
90956,1542,713
90960,1532,709
90964,1521,704
90968,1511,700
90972,1501,695
90976,1491,691
90980,1481,687
90984,1471,682
90988,1462,677
90992,1453,673
90996,1444,668
91000,1435,664
91004,1426,659
91008,1417,655
91012,1408,650
91016,1399,646
91020,1391,642
91024,1382,637
91028,1373,632
91032,1364,628
91036,1355,623
91040,1346,619
91044,1336,615
91048,1326,611
91052,1316,608
91056,1306,604
91060,1296,601
91064,1288,596
91068,1280,591
91072,1272,587
91076,1264,582
91080,1257,578
91084,1248,574
91088,1239,570
91092,1230,566
91096,1221,562
91100,1213,559
91104,1205,555
91108,1197,551
91112,1189,548
91116,1181,544
91120,1174,541
91124,1166,537
91128,1158,533
91132,1151,530
91136,1143,526
91140,1136,523
91144,1128,519
91148,1121,516
91152,1114,512
91156,1107,509
91160,1100,506
91164,1092,502
91168,1084,498
91172,1076,494
91176,1068,490
91180,1061,486
91184,1053,482
91188,1046,478
91192,1039,474
91196,1032,470
91200,1025,466
91204,1018,461
91208,1012,456
91212,1006,451
91216,1000,446
91220,994,442
91224,987,438
91228,980,435
91232,974,431
91236,967,428
91240,961,425
91244,955,421
91248,950,418
91252,944,415
91256,939,412
91260,934,409
91264,928,405
91268,922,401
91272,916,397
91276,910,393
91280,904,390
91284,898,386
91288,892,382
91292,887,379
91296,881,375
91300,876,372
91304,871,368
91308,866,365
91312,861,361
91316,856,358
91320,851,355
91324,845,352
91328,840,350
91332,834,348
91336,829,346
91340,824,344
91344,818,341
91348,812,338
91352,807,335
91356,801,332
91360,796,330
91364,790,327
91368,784,324
91372,779,321
91376,773,318
91380,768,316
91384,762,313
91388,756,310
91392,751,307
91396,745,304
91400,740,301
91404,734,298
91408,729,295
91412,724,292
91416,719,289
91420,714,286
91424,709,283
91428,705,280
91432,701,278
91436,697,275
91440,693,273
91444,688,269
91448,684,266
91452,680,263
91456,676,260
91460,672,257
91464,669,255
91468,666,253
91472,663,251
91476,660,249
91480,657,247
91484,653,244
91488,649,241
91492,645,238
91496,641,235
91500,638,233
91504,633,230
91508,629,228
91512,625,226
91516,621,224
91520,617,222
91524,614,219
91528,611,216
91532,608,213
91536,605,210
91540,602,208
91544,599,205
91548,597,202
91552,594,200
91556,592,197
91560,590,195
91564,588,192
91568,587,190
91572,585,187
91576,584,185
91580,583,183
91584,582,180
91588,581,177
91592,581,175
91596,580,172
91600,580,170
91604,580,167
91608,581,164
91612,581,161
91616,582,158
91620,583,155
91624,582,152
91628,581,150
91632,581,147
91636,580,145
91640,580,143
91644,579,140
91648,579,138
91652,579,136
91656,579,134
91660,579,132
91664,576,129
91668,573,126
91672,571,124
91676,568,121
91680,566,119
91684,565,116
91688,565,114
91692,565,112
91696,565,110
91700,565,108
91704,564,105
91708,563,102
91712,562,100
91716,561,97
91720,560,95
91724,560,93
91728,560,91
91732,560,90
91736,560,88
91740,560,87
91744,560,84
91748,560,81
91752,560,79
91756,560,76
91760,561,74
91764,561,72
91768,562,71
91772,562,70
91776,563,69
91780,564,68
91784,563,65
91788,563,62
91792,562,60
91796,562,57
91800,562,55
