,X,Y
96880,496,1046
96884,508,1035
96888,520,1024
96892,533,1013
96896,545,1002
96900,558,991
96904,571,980
96908,584,969
96912,597,959
96916,610,948
96920,623,938
96924,636,930
96928,650,922
96932,664,915
96936,678,907
96940,692,900
96944,706,892
96948,720,884
96952,734,876
96956,748,868
96960,763,861
96964,776,855
96968,790,849
96972,803,843
96976,817,837
96980,831,831
96984,846,824
96988,861,818
96992,876,812
96996,891,806
97000,906,800
97004,918,793
97008,930,786
97012,942,780
97016,954,773
97020,967,767
97024,976,760
97028,985,753
97032,995,747
97036,1004,740
97040,1014,734
97044,1025,729
97048,1037,725
97052,1048,721
97056,1060,717
97060,1072,713
97064,1085,708
97068,1099,703
97072,1113,699
97076,1127,694
97080,1141,690
97084,1155,685
97088,1169,680
97092,1183,676
97096,1197,671
97100,1211,667
97104,1222,662
97108,1233,657
97112,1244,652
97116,1255,647
97120,1266,642
97124,1277,637
97128,1288,633
97132,1299,628
97136,1310,624
97140,1321,620
97144,1329,614
97148,1337,609
97152,1346,603
97156,1354,598
97160,1363,593
97164,1374,590
97168,1385,587
97172,1397,584
97176,1408,581
97180,1420,579
97184,1433,578
97188,1447,577
97192,1461,576
97196,1475,575
97200,1489,574
97204,1500,573
97208,1512,572
97212,1523,572
97216,1535,571
97220,1547,571
97224,1559,573
97228,1572,575
97232,1584,578
97236,1597,580
97240,1610,583
97244,1623,583
97248,1636,584
97252,1650,585
97256,1663,586
97260,1677,587
97264,1691,589
97268,1705,591
97272,1719,593
97276,1733,595
97280,1747,597
