,X,Y
78540,1843,1048
78544,1836,1037
78548,1830,1026
78552,1823,1015
78556,1817,1004
78560,1811,994
78564,1803,985
78568,1795,976
78572,1787,967
78576,1779,958
78580,1772,949
78584,1765,939
78588,1758,930
78592,1752,920
78596,1745,911
78600,1739,902
78604,1732,893
78608,1726,884
78612,1720,875
78616,1714,866
78620,1708,858
78624,1703,850
78628,1698,842
78632,1693,834
78636,1688,826
78640,1683,819
78644,1680,811
78648,1677,804
78652,1674,796
78656,1671,789
78660,1669,782
78664,1666,774
78668,1663,767
78672,1661,760
78676,1658,753
78680,1656,746
78684,1653,738
78688,1650,731
78692,1647,724
78696,1644,717
78700,1642,710
78704,1639,702
78708,1636,694
78712,1633,686
78716,1630,678
78720,1628,671
78724,1623,663
78728,1618,655
78732,1613,648
78736,1608,640
78740,1603,633
78744,1598,627
78748,1594,621
78752,1590,616
78756,1586,610
78760,1582,605
78764,1580,599
78768,1579,594
78772,1577,588
78776,1576,583
78780,1575,578
78784,1573,571
78788,1571,565
78792,1569,558
78796,1567,552
78800,1566,546
78804,1565,539
78808,1564,533
78812,1563,527
78816,1562,521
78820,1562,515
78824,1561,510
78828,1560,505
78832,1560,500
78836,1559,495
78840,1559,491
78844,1558,485
78848,1557,480
78852,1557,474
78856,1556,469
78860,1556,464
78864,1555,459
78868,1554,454
78872,1553,449
78876,1552,444
78880,1551,440
78884,1551,435
78888,1551,430
78892,1551,425
78896,1551,420
78900,1551,415
78904,1551,411
78908,1551,407
78912,1552,403
78916,1552,399
78920,1553,396
78924,1551,390
78928,1549,385
78932,1547,379
78936,1545,374
78940,1543,369
78944,1541,365
78948,1539,362
78952,1538,359
78956,1536,356
78960,1535,353
78964,1531,349
78968,1528,345
78972,1525,341
78976,1522,337
78980,1519,334
78984,1515,328
78988,1511,323
78992,1507,318
78996,1503,313
79000,1500,308
79004,1497,304
79008,1494,301
79012,1491,297
79016,1488,294
79020,1486,291
79024,1484,287
79028,1483,283
79032,1482,279
79036,1481,275
79040,1480,271
79044,1478,267
79048,1477,264
79052,1475,260
79056,1474,257
79060,1473,254
79064,1470,251
79068,1467,248
79072,1464,245
79076,1461,242
79080,1458,240
79084,1457,236
79088,1457,232
79092,1456,228
79096,1456,224
79100,1456,221
79104,1455,217
79108,1454,214
79112,1454,211
79116,1453,208
79120,1453,205
79124,1449,202
79128,1446,199
79132,1443,197
79136,1440,194
79140,1437,192
79144,1434,189
79148,1431,186
79152,1428,183
79156,1425,180
79160,1423,178
79164,1420,175
79168,1417,172
79172,1415,170
79176,1412,167
79180,1410,165
79184,1407,160
79188,1404,156
79192,1401,151
79196,1398,147
79200,1395,143
79204,1392,140
79208,1390,138
79212,1387,135
79216,1385,133
79220,1383,131
79224,1381,129
79228,1379,128
79232,1377,127
79236,1375,126
79240,1373,125
79244,1370,121
79248,1368,118
79252,1365,115
79256,1363,112
79260,1361,109
79264,1359,106
79268,1357,103
79272,1355,100
79276,1353,97
79280,1352,94
79284,1350,91
79288,1348,88
79292,1346,85
79296,1344,82
79300,1342,80
79304,1341,79
79308,1340,78
79312,1339,77
79316,1338,76
79320,1337,76
