,X,Y
51380,1882,831
51384,1871,829
51388,1861,828
51392,1851,827
51396,1841,826
51400,1831,825
51404,1819,820
51408,1808,815
51412,1797,811
51416,1786,806
51420,1775,802
51424,1765,797
51428,1756,792
51432,1747,787
51436,1738,782
51440,1729,777
51444,1720,771
51448,1711,766
51452,1702,761
51456,1693,756
51460,1684,751
51464,1674,745
51468,1665,739
51472,1656,733
51476,1647,727
51480,1638,722
51484,1627,715
51488,1617,709
51492,1607,703
51496,1597,697
51500,1587,691
51504,1579,686
51508,1572,681
51512,1564,677
51516,1557,672
51520,1550,668
51524,1542,662
51528,1534,656
51532,1526,651
51536,1518,645
51540,1511,640
51544,1503,633
51548,1495,627
51552,1487,621
51556,1479,615
51560,1471,609
51564,1462,602
51568,1453,596
51572,1444,590
51576,1435,584
51580,1427,578
51584,1419,575
51588,1412,572
51592,1404,569
51596,1397,566
51600,1390,564
51604,1381,559
51608,1372,554
51612,1363,549
51616,1354,544
51620,1346,540
51624,1336,535
51628,1326,531
51632,1317,526
51636,1307,522
51640,1298,518
51644,1288,514
51648,1279,510
51652,1269,506
51656,1260,502
51660,1251,499
51664,1245,496
51668,1239,493
51672,1233,491
51676,1227,488
51680,1221,486
51684,1213,481
51688,1206,476
51692,1198,471
51696,1191,466
51700,1184,461
51704,1176,457
51708,1168,453
51712,1161,450
51716,1153,446
51720,1146,443
51724,1138,438
51728,1130,433
51732,1122,429
51736,1114,424
51740,1106,420
51744,1099,417
51748,1092,414
51752,1086,412
51756,1079,409
51760,1073,407
51764,1065,403
51768,1057,399
51772,1049,395
51776,1041,391
51780,1034,387
51784,1027,384
51788,1020,382
51792,1014,380
51796,1007,378
51800,1001,376
51804,993,372
51808,986,368
51812,979,364
51816,972,360
51820,965,357
51824,958,354
51828,952,352
51832,945,350
51836,939,348
51840,933,346
51844,926,341
51848,919,337
51852,913,333
51856,906,329
51860,900,325
51864,893,321
51868,886,318
51872,879,315
51876,872,312
51880,866,309
51884,859,306
51888,852,304
51892,846,301
51896,839,299
51900,833,297
51904,826,295
51908,820,294
51912,813,293
51916,807,292
51920,801,291
51924,793,287
51928,785,284
51932,778,281
51936,770,278
51940,763,275
51944,757,272
51948,751,270
51952,745,267
51956,739,265
51960,734,263
51964,729,260
51968,724,257
51972,719,254
51976,714,251
51980,709,248
51984,704,245
51988,699,242
51992,695,239
51996,690,236
52000,686,234
52004,682,231
52008,679,229
52012,675,227
52016,672,225
52020,669,223
52024,666,220
52028,663,217
52032,660,214
52036,657,211
52040,654,209
52044,650,205
52048,646,201
52052,643,197
52056,639,193
52060,636,190
52064,632,187
52068,629,184
52072,625,182
52076,622,179
52080,619,177
52084,616,174
52088,613,172
52092,610,169
52096,607,167
52100,605,165
52104,601,162
52108,598,159
52112,595,156
52116,592,153
52120,589,151
52124,587,149
52128,586,147
52132,584,146
52136,583,144
52140,582,143
52144,581,140
52148,580,137
52152,579,134
52156,578,131
52160,577,128
52164,577,125
52168,577,122
52172,577,120
52176,577,117
52180,577,115
52184,576,112
52188,576,109
52192,576,107
52196,576,104
52200,576,102
52204,576,100
52208,577,99
52212,578,98
52216,579,97
52220,580,96
52224,580,93
52228,581,90
52232,581,87
52236,582,84
52240,583,81
52244,582,78
52248,581,75
52252,580,73
52256,579,70
52260,578,68
52264,576,65
52268,574,63
52272,573,60
52276,571,58
52280,570,56
52284,570,52
52288,570,49
52292,570,46
52296,570,43
52300,570,40
