,X,Y
39080,595,149
39084,595,150
39088,596,152
39092,597,153
39096,598,155
39100,599,157
39104,599,160
39108,599,164
39112,599,167
39116,599,171
39120,600,175
39124,601,176
39128,602,178
39132,603,180
39136,604,182
39140,606,184
39144,609,186
39148,612,189
39152,615,191
39156,618,194
39160,621,197
39164,624,199
39168,628,201
39172,632,203
39176,636,205
39180,640,207
39184,645,210
39188,650,213
39192,655,216
39196,660,219
39200,665,222
39204,670,224
39208,675,226
39212,680,228
39216,685,230
39220,690,232
39224,696,234
39228,702,236
39232,708,238
39236,714,240
39240,720,242
39244,725,244
39248,731,246
39252,737,248
39256,743,250
39260,749,253
39264,756,255
39268,764,257
39272,771,259
39276,779,261
39280,787,264
39284,792,266
39288,798,268
39292,804,270
39296,810,272
39300,816,274
39304,823,276
39308,830,278
39312,837,280
39316,844,282
39320,852,284
39324,859,286
39328,866,288
39332,873,290
39336,880,292
39340,887,294
39344,894,296
39348,901,298
39352,908,301
39356,915,303
39360,922,306
39364,929,308
39368,936,310
39372,943,312
39376,950,314
39380,957,317
39384,964,319
39388,971,321
39392,978,323
39396,985,325
39400,992,327
39404,1000,329
39408,1008,331
39412,1017,333
39416,1025,335
39420,1034,338
39424,1041,340
39428,1048,343
39432,1055,346
39436,1062,349
39440,1070,352
39444,1078,355
39448,1086,358
39452,1095,361
39456,1103,364
39460,1112,367
39464,1119,369
39468,1126,371
39472,1134,373
39476,1141,375
39480,1149,378
39484,1156,381
39488,1163,384
39492,1170,388
39496,1177,391
39500,1184,395
39504,1191,397
39508,1198,399
39512,1206,401
39516,1213,403
39520,1221,405
39524,1229,408
39528,1237,412
39532,1245,416
39536,1253,420
39540,1262,424
39544,1269,427
39548,1277,430
39552,1284,433
39556,1292,436
39560,1300,439
39564,1309,442
39568,1318,445
39572,1327,448
39576,1336,451
39580,1346,454
39584,1353,456
39588,1361,458
39592,1369,460
39596,1377,462
39600,1385,465
39604,1394,468
39608,1404,471
39612,1414,475
39616,1424,478
39620,1434,482
39624,1442,485
39628,1450,488
39632,1458,491
39636,1466,494
39640,1475,498
39644,1483,501
39648,1492,504
39652,1500,507
39656,1509,510
39660,1518,514
39664,1526,516
39668,1535,518
39672,1544,520
39676,1553,522
39680,1562,524
39684,1572,527
39688,1582,530
39692,1592,533
39696,1602,536
39700,1613,539
39704,1621,539
39708,1629,540
39712,1637,541
39716,1645,542
39720,1654,543
39724,1663,544
39728,1672,545
39732,1682,546
39736,1691,547
39740,1701,548
39744,1709,549
39748,1718,550
39752,1726,551
39756,1735,552
39760,1744,553
39764,1751,553
39768,1758,554
39772,1766,554
39776,1773,555
39780,1781,556
