,X,Y
65760,1888,835
65764,1878,836
65768,1868,837
65772,1859,839
65776,1849,840
65780,1840,842
65784,1829,840
65788,1818,839
65792,1807,837
65796,1796,836
65800,1785,835
65804,1774,833
65808,1764,831
65812,1754,829
65816,1744,827
65820,1734,826
65824,1723,823
65828,1713,821
65832,1702,818
65836,1692,816
65840,1682,814
65844,1669,808
65848,1657,802
65852,1645,796
65856,1633,790
65860,1621,784
65864,1611,781
65868,1601,779
65872,1592,777
65876,1582,775
65880,1573,773
65884,1562,770
65888,1551,767
65892,1540,765
65896,1529,762
65900,1518,760
65904,1506,759
65908,1495,758
65912,1484,758
65916,1473,757
65920,1462,757
65924,1451,755
65928,1441,753
65932,1430,751
65936,1420,749
65940,1410,747
65944,1399,745
65948,1388,743
65952,1377,741
65956,1366,739
65960,1355,737
65964,1344,736
65968,1333,736
65972,1323,736
65976,1312,736
65980,1302,736
65984,1289,734
65988,1277,733
65992,1264,732
65996,1252,731
66000,1240,730
66004,1231,729
66008,1222,729
66012,1213,729
66016,1204,729
66020,1196,729
66024,1184,728
66028,1173,728
66032,1161,728
66036,1150,728
66040,1139,728
66044,1127,726
66048,1116,724
66052,1104,722
66056,1093,720
66060,1082,719
66064,1072,718
66068,1062,717
66072,1053,717
66076,1043,716
66080,1034,716
66084,1021,714
66088,1009,713
66092,997,712
66096,985,711
66100,973,710
66104,963,709
66108,953,708
66112,943,707
66116,933,706
66120,923,705
66124,912,703
66128,901,702
66132,890,701
66136,879,700
66140,868,699
66144,859,696
66148,850,694
66152,841,692
66156,832,690
66160,823,688
66164,811,686
66168,799,684
66172,788,682
66176,776,680
66180,765,679
66184,755,677
66188,745,675
66192,736,673
66196,726,671
66200,717,669
66204,708,666
66208,699,663
66212,690,661
66216,681,658
66220,673,656
66224,664,654
66228,655,652
66232,647,650
66236,638,648
66240,630,646
66244,619,643
66248,608,640
66252,597,638
66256,586,635
66260,575,633
66264,565,632
66268,555,632
66272,545,631
66276,535,631
66280,526,631
66284,515,629
66288,505,627
66292,494,625
66296,484,623
66300,474,621
66304,466,621
66308,458,621
66312,451,621
66316,443,621
66320,436,621
66324,426,619
66328,416,618
66332,406,616
66336,396,615
66340,386,614
66344,376,613
66348,366,612
66352,357,611
66356,347,610
66360,338,610
66364,328,609
66368,318,608
66372,308,607
66376,298,606
66380,289,605
66384,278,604
66388,268,603
66392,258,602
66396,248,601
66400,238,600
66404,228,599
66408,218,599
66412,208,599
66416,198,599
66420,188,599
66424,177,598
66428,166,597
66432,155,597
66436,144,596
66440,134,596
66444,124,595
66448,115,594
66452,106,593
66456,97,592
66460,88,592
