,X,Y
86120,1214,73
86124,1213,75
86128,1212,78
86132,1211,80
86136,1210,83
86140,1210,86
86144,1211,89
86148,1213,92
86152,1214,96
86156,1216,99
86160,1218,103
86164,1217,103
86168,1217,104
86172,1217,104
86176,1217,105
86180,1217,106
86184,1218,106
86188,1219,107
86192,1221,108
86196,1222,109
86200,1224,110
86204,1225,111
86208,1226,113
86212,1228,115
86216,1229,117
86220,1231,119
86224,1230,120
86228,1229,121
86232,1228,122
86236,1227,123
86240,1226,125
86244,1225,127
86248,1224,129
86252,1223,132
86256,1222,134
86260,1221,137
86264,1220,139
86268,1219,142
86272,1218,144
86276,1217,147
86280,1217,150
86284,1217,152
86288,1217,154
86292,1217,156
86296,1217,158
86300,1217,161
86304,1217,163
86308,1217,165
86312,1217,167
86316,1217,169
86320,1217,171
86324,1217,173
86328,1217,175
86332,1217,177
86336,1217,179
86340,1217,182
86344,1218,184
86348,1220,186
86352,1221,189
86356,1223,191
86360,1225,194
86364,1225,195
86368,1226,197
86372,1227,198
86376,1228,200
86380,1229,202
86384,1229,204
86388,1230,207
86392,1231,210
86396,1232,213
86400,1233,216
86404,1232,217
86408,1231,219
86412,1231,221
86416,1230,223
86420,1230,225
86424,1231,227
86428,1232,230
86432,1233,232
86436,1234,235
86440,1235,238
86444,1237,238
86448,1239,238
86452,1241,239
86456,1243,239
86460,1245,240
86464,1247,243
86468,1249,246
86472,1251,249
86476,1253,252
86480,1255,256
86484,1257,258
86488,1259,261
86492,1261,263
86496,1263,266
86500,1266,269
86504,1268,270
86508,1271,271
86512,1273,273
86516,1276,274
86520,1279,276
86524,1279,279
86528,1280,282
86532,1281,285
86536,1282,288
86540,1283,292
86544,1285,294
86548,1288,297
86552,1291,300
86556,1294,303
86560,1297,306
86564,1297,310
86568,1297,314
86572,1297,318
86576,1297,322
86580,1297,327
86584,1297,328
86588,1298,330
86592,1299,331
86596,1300,333
86600,1301,335
86604,1302,337
86608,1303,340
86612,1304,343
86616,1305,346
86620,1306,349
86624,1302,351
86628,1298,354
86632,1294,356
86636,1290,359
86640,1286,362
86644,1288,362
86648,1290,362
86652,1292,363
86656,1294,363
86660,1296,364
86664,1296,368
86668,1296,372
86672,1296,376
86676,1296,380
86680,1296,384
86684,1296,386
86688,1297,389
86692,1298,392
86696,1299,395
86700,1300,398
86704,1302,400
86708,1304,402
86712,1307,404
86716,1309,406
86720,1312,409
86724,1315,409
86728,1318,410
86732,1321,411
86736,1324,412
86740,1328,413
86744,1329,417
86748,1330,422
86752,1332,426
86756,1333,431
86760,1335,436
86764,1335,438
86768,1335,441
86772,1335,444
86776,1335,447
86780,1336,450
86784,1337,452
86788,1338,454
86792,1340,456
86796,1341,458
86800,1343,460
86804,1344,464
86808,1346,468
86812,1347,472
86816,1349,476
86820,1351,480
86824,1351,484
86828,1351,489
86832,1351,493
86836,1351,498
86840,1352,503
86844,1354,505
86848,1356,507
86852,1358,509
86856,1360,511
86860,1362,514
86864,1362,517
86868,1362,520
86872,1363,523
86876,1363,526
86880,1364,529
86884,1362,533
86888,1360,538
86892,1358,542
86896,1356,547
86900,1355,552
86904,1354,555
86908,1354,558
86912,1354,562
86916,1354,565
86920,1354,569
86924,1353,575
86928,1352,581
86932,1351,587
86936,1350,593
86940,1350,600
86944,1349,603
86948,1348,606
86952,1348,610
86956,1347,613
86960,1347,617
86964,1344,621
86968,1342,625
86972,1339,629
86976,1337,633
86980,1335,637
86984,1333,641
86988,1331,645
86992,1329,649
86996,1327,653
87000,1325,658
87004,1325,663
87008,1325,668
87012,1325,673
87016,1325,678
87020,1326,683
87024,1326,688
87028,1326,694
87032,1326,700
87036,1326,706
87040,1327,712
87044,1327,718
87048,1327,724
87052,1328,731
87056,1328,737
87060,1329,744
87064,1331,750
87068,1333,756
87072,1335,763
87076,1337,769
87080,1339,776
87084,1344,779
87088,1349,783
87092,1354,787
87096,1359,791
87100,1364,795
87104,1367,800
87108,1371,805
87112,1374,811
87116,1378,816
87120,1382,822
87124,1383,828
87128,1385,835
87132,1387,842
87136,1389,849
87140,1391,856
87144,1395,862
87148,1399,868
87152,1403,875
87156,1407,881
87160,1411,888
87164,1415,895
87168,1419,903
87172,1423,910
87176,1427,918
87180,1431,926
87184,1434,933
87188,1437,940
87192,1441,947
87196,1444,954
87200,1448,962
87204,1450,968
87208,1452,975
87212,1455,981
87216,1457,988
87220,1460,995
87224,1464,1004
87228,1469,1013
87232,1473,1023
87236,1478,1032
87240,1483,1042
87244,1487,1048
87248,1491,1054
87252,1495,1060
87256,1499,1066
87260,1503,1073
