,X,Y
85700,1807,1029
85704,1803,1018
85708,1800,1008
85712,1797,998
85716,1794,988
85720,1791,978
85724,1787,969
85728,1783,961
85732,1779,952
85736,1775,944
85740,1772,936
85744,1768,927
85748,1765,918
85752,1762,910
85756,1759,901
85760,1756,893
85764,1752,885
85768,1749,878
85772,1746,870
85776,1743,863
85780,1740,856
85784,1738,848
85788,1736,841
85792,1734,833
85796,1732,826
85800,1730,819
85804,1730,811
85808,1730,803
85812,1730,795
85816,1730,787
85820,1730,780
85824,1728,775
85828,1727,771
85832,1726,766
85836,1725,762
85840,1724,758
85844,1724,750
85848,1724,743
85852,1724,736
85856,1724,729
85860,1725,722
85864,1725,717
85868,1726,713
85872,1726,708
85876,1727,704
85880,1728,700
85884,1728,694
85888,1729,689
85892,1729,683
85896,1730,678
85900,1731,673
85904,1732,668
85908,1734,663
85912,1736,659
85916,1738,654
85920,1740,650
85924,1741,645
85928,1743,641
85932,1745,637
85936,1747,633
85940,1749,629
85944,1754,625
85948,1759,621
85952,1764,617
85956,1769,613
85960,1775,610
85964,1779,610
85968,1783,610
85972,1787,610
85976,1791,610
85980,1795,610
