,X,Y
86380,119,968
86384,125,959
86388,132,950
86392,139,942
86396,146,933
86400,153,925
86404,156,916
86408,159,907
86412,162,898
86416,165,889
86420,168,880
86424,171,868
86428,175,856
86432,179,845
86436,183,833
86440,187,822
86444,190,818
86448,193,814
86452,197,810
86456,200,806
86460,204,802
86464,208,793
86468,212,785
86472,216,776
86476,220,768
86480,225,760
86484,230,752
86488,235,744
86492,240,736
86496,245,728
86500,251,720
86504,253,713
86508,255,706
86512,257,699
86516,259,692
86520,261,685
86524,266,679
86528,271,674
86532,276,668
86536,281,663
86540,286,658
86544,290,650
86548,295,643
86552,299,635
86556,304,628
86560,309,621
86564,310,616
86568,312,611
86572,314,606
86576,316,601
86580,318,597
86584,323,588
86588,328,579
86592,334,570
86596,339,561
86600,345,553
86604,349,548
86608,353,543
86612,358,538
86616,362,533
86620,367,528
86624,369,524
86628,372,520
86632,375,516
86636,378,512
86640,381,509
86644,387,502
86648,393,495
86652,400,488
86656,406,481
86660,413,475
86664,415,472
86668,417,469
86672,420,466
86676,422,463
86680,425,460
86684,426,454
86688,428,448
86692,430,443
86696,432,437
86700,434,432
86704,436,428
86708,439,425
86712,441,422
86716,444,419
86720,447,416
86724,450,410
86728,454,405
86732,457,400
86736,461,395
86740,465,390
86744,467,385
86748,469,380
86752,471,375
86756,473,370
86760,475,366
86764,475,362
86768,476,359
86772,477,356
86776,478,353
86780,479,350
86784,481,345
86788,483,340
86792,485,335
86796,487,330
86800,490,326
86804,493,325
86808,496,324
86812,500,323
86816,503,322
86820,507,322
86824,507,313
86828,507,304
86832,507,295
86836,507,286
86840,507,277
86844,508,275
86848,509,273
86852,510,272
86856,511,270
86860,513,269
86864,515,266
86868,518,263
86872,521,261
86876,524,258
86880,527,256
86884,528,253
86888,529,250
86892,530,247
86896,531,244
86900,532,241
86904,532,236
86908,532,231
86912,532,227
86916,532,222
86920,532,218
86924,534,216
86928,537,214
86932,539,213
86936,542,211
86940,545,210
86944,546,207
86948,547,205
86952,548,202
86956,549,200
86960,550,198
86964,549,194
86968,549,190
86972,548,186
86976,548,182
86980,548,178
86984,547,175
86988,547,173
86992,546,170
86996,546,168
87000,546,166
87004,542,162
87008,539,158
87012,535,154
87016,532,150
87020,529,147
87024,527,144
87028,525,141
87032,523,138
87036,521,135
87040,519,132
87044,520,130
87048,521,128
87052,522,126
87056,523,124
87060,525,123
87064,525,120
87068,525,118
87072,525,116
87076,525,114
87080,525,112
87084,524,110
87088,524,108
87092,524,106
87096,524,104
87100,524,102
87104,523,99
87108,523,97
87112,522,94
87116,522,92
87120,522,90
87124,521,88
87128,521,86
87132,520,85
87136,520,83
87140,520,82
87144,520,79
87148,520,77
87152,520,75
87156,520,73
87160,520,71
87164,521,69
87168,522,67
87172,523,65
87176,524,63
87180,525,61
