,X,Y
37280,936,1035
37284,946,1033
37288,956,1032
37292,966,1030
37296,976,1029
37300,987,1028
37304,998,1025
37308,1009,1023
37312,1020,1021
37316,1031,1019
37320,1043,1017
37324,1059,1004
37328,1075,991
37332,1092,978
37336,1108,965
37340,1125,952
37344,1137,948
37348,1149,944
37352,1161,940
37356,1173,936
37360,1186,933
37364,1199,929
37368,1212,925
37372,1225,921
37376,1238,917
37380,1251,913
37384,1262,908
37388,1274,903
37392,1286,898
37396,1298,893
37400,1310,888
37404,1320,882
37408,1330,876
37412,1341,870
37416,1351,864
37420,1362,859
37424,1372,854
37428,1382,849
37432,1392,844
37436,1402,839
37440,1412,834
37444,1421,828
37448,1431,823
37452,1440,818
37456,1450,813
37460,1460,808
37464,1469,803
37468,1479,798
37472,1488,793
37476,1498,788
37480,1508,784
37484,1517,779
37488,1526,774
37492,1535,770
37496,1544,765
37500,1553,761
37504,1561,756
37508,1570,751
37512,1579,747
37516,1588,742
37520,1597,738
37524,1607,734
37528,1617,730
37532,1627,726
37536,1637,722
37540,1648,719
37544,1655,715
37548,1663,712
37552,1671,708
37556,1679,705
37560,1687,702
37564,1694,697
37568,1701,692
37572,1708,687
37576,1715,682
37580,1723,678
37584,1729,675
37588,1735,672
37592,1741,669
37596,1747,666
37600,1753,663
