,X,Y
92980,1880,822
92984,1873,821
92988,1866,820
92992,1859,820
92996,1852,819
93000,1846,819
93004,1837,817
93008,1829,815
93012,1820,814
93016,1812,812
93020,1804,811
93024,1798,808
93028,1792,805
93032,1787,802
93036,1781,799
93040,1776,796
93044,1771,790
93048,1767,784
93052,1763,778
93056,1759,772
93060,1755,766
93064,1753,762
93068,1751,759
93072,1749,755
93076,1747,752
93080,1746,749
93084,1744,745
93088,1743,742
93092,1741,738
93096,1740,735
93100,1739,732
93104,1737,728
93108,1735,724
93112,1733,720
93116,1731,716
93120,1730,712
93124,1728,708
93128,1727,704
93132,1726,701
93136,1725,697
93140,1724,694
93144,1724,691
93148,1725,689
93152,1725,686
93156,1726,684
93160,1727,682
93164,1728,681
93168,1730,680
93172,1732,679
93176,1734,678
93180,1736,677
93184,1739,675
93188,1742,674
93192,1745,673
93196,1748,672
93200,1752,671
93204,1753,671
93208,1755,672
93212,1757,672
93216,1759,673
93220,1761,674
93224,1763,671
93228,1766,668
93232,1769,666
93236,1772,663
93240,1775,661
