,X,Y
90380,1543,1009
90384,1540,1011
90388,1537,1014
90392,1534,1016
90396,1531,1019
90400,1529,1022
90404,1523,1017
90408,1517,1012
90412,1511,1007
90416,1505,1002
90420,1500,998
90424,1495,989
90428,1491,981
90432,1487,972
90436,1483,964
90440,1479,956
90444,1475,947
90448,1472,938
90452,1469,929
90456,1466,920
90460,1463,911
90464,1462,901
90468,1462,891
90472,1462,881
90476,1462,871
90480,1462,861
90484,1461,852
90488,1461,844
90492,1460,835
90496,1460,827
90500,1460,819
90504,1460,812
90508,1460,805
90512,1460,798
90516,1460,791
90520,1460,784
90524,1457,779
90528,1454,774
90532,1452,769
90536,1449,764
90540,1447,759
90544,1445,751
90548,1443,744
90552,1441,736
90556,1439,729
90560,1438,722
90564,1436,717
90568,1434,712
90572,1432,707
90576,1430,702
90580,1428,698
90584,1426,690
90588,1425,683
90592,1423,676
90596,1422,669
90600,1421,662
90604,1419,656
90608,1417,651
90612,1416,645
90616,1414,640
90620,1413,635
90624,1412,629
90628,1411,623
90632,1410,617
90636,1409,611
90640,1409,606
90644,1408,602
90648,1407,598
90652,1406,594
90656,1405,590
90660,1404,586
90664,1403,581
90668,1403,576
90672,1403,572
90676,1403,567
90680,1403,563
90684,1403,557
90688,1403,552
90692,1403,546
90696,1403,541
90700,1404,536
90704,1403,531
90708,1402,526
90712,1402,522
90716,1401,517
90720,1401,513
90724,1400,508
90728,1400,503
90732,1399,498
90736,1399,493
90740,1399,488
90744,1398,484
90748,1397,480
90752,1396,476
90756,1395,472
90760,1394,469
90764,1392,464
90768,1391,459
90772,1389,454
90776,1388,449
90780,1387,445
90784,1384,441
90788,1382,438
90792,1379,435
90796,1377,432
90800,1375,429
90804,1373,423
90808,1372,418
90812,1371,412
90816,1370,407
90820,1369,402
90824,1368,397
90828,1367,393
90832,1366,388
90836,1365,384
90840,1364,380
90844,1363,376
90848,1362,373
90852,1361,369
90856,1360,366
90860,1359,363
90864,1358,352
90868,1357,341
90872,1356,331
90876,1355,320
90880,1354,310
90884,1353,307
90888,1353,304
90892,1352,301
90896,1352,298
90900,1352,295
90904,1352,291
90908,1352,288
90912,1352,284
90916,1352,281
90920,1353,278
90924,1353,275
90928,1353,272
90932,1354,270
90936,1354,267
90940,1355,265
90944,1354,261
90948,1354,258
90952,1354,254
90956,1354,251
90960,1354,248
90964,1353,245
90968,1352,242
90972,1351,239
90976,1350,236
90980,1349,233
90984,1348,230
90988,1347,228
90992,1346,226
90996,1345,224
91000,1344,222
91004,1343,218
91008,1343,215
91012,1342,211
91016,1342,208
91020,1342,205
91024,1341,202
91028,1341,199
91032,1340,196
91036,1340,193
91040,1340,191
91044,1340,188
91048,1340,186
91052,1340,183
91056,1340,181
91060,1340,179
91064,1338,175
91068,1337,172
91072,1335,168
91076,1334,165
91080,1333,162
91084,1331,159
91088,1330,157
91092,1328,155
91096,1327,153
91100,1326,151
91104,1325,148
91108,1324,145
91112,1323,142
91116,1322,139
91120,1321,137
91124,1319,134
91128,1318,132
91132,1316,129
91136,1315,127
91140,1314,125
91144,1312,122
91148,1311,120
91152,1310,117
91156,1309,115
91160,1308,113
91164,1306,111
91168,1305,109
91172,1304,107
91176,1303,105
91180,1302,103
91184,1301,100
91188,1301,97
91192,1300,94
91196,1300,91
91200,1300,89
91204,1299,87
91208,1298,85
91212,1298,83
91216,1297,81
91220,1297,79
91224,1295,76
91228,1294,74
91232,1293,71
91236,1292,69
91240,1291,67
