,X,Y
25520,585,171
25524,584,173
25528,584,176
25532,583,179
25536,583,182
25540,583,185
25544,582,187
25548,582,190
25552,581,193
25556,581,196
25560,581,199
25564,580,202
25568,579,205
25572,578,208
25576,577,211
25580,577,215
25584,576,219
25588,575,223
25592,574,227
25596,573,231
25600,572,235
25604,571,239
25608,570,243
25612,569,247
25616,568,251
25620,567,256
25624,565,259
25628,564,263
25632,562,266
25636,561,270
25640,560,274
25644,558,278
25648,557,282
25652,555,286
25656,554,290
25660,553,294
25664,551,298
25668,550,302
25672,549,307
25676,548,311
25680,547,316
25684,546,320
25688,545,324
25692,544,328
25696,543,332
25700,543,336
25704,541,339
25708,540,343
25712,538,347
25716,537,351
25720,536,355
25724,534,360
25728,533,365
25732,532,370
25736,531,375
25740,530,380
25744,527,384
25748,525,389
25752,522,393
25756,520,398
25760,518,403
25764,514,407
25768,511,412
25772,508,417
25776,505,422
25780,502,427
25784,498,431
25788,494,436
25792,490,441
25796,486,446
25800,483,451
25804,479,456
25808,475,462
25812,471,467
25816,467,473
25820,463,479
25824,462,484
25828,461,489
25832,460,494
25836,459,499
25840,458,504
25844,456,509
25848,454,514
25852,452,519
25856,450,524
25860,448,529
25864,447,536
25868,447,543
25872,446,550
25876,446,557
25880,446,564
25884,447,569
25888,448,575
25892,449,581
25896,450,587
25900,451,593
25904,451,599
25908,451,605
25912,452,612
25916,452,618
25920,453,625
25924,450,631
25928,447,637
25932,444,643
25936,441,649
25940,438,656
25944,433,663
25948,429,671
25952,424,678
25956,420,686
25960,416,694
25964,413,702
25968,410,710
25972,407,718
25976,404,726
25980,401,735
25984,396,743
25988,391,751
25992,386,759
25996,381,767
26000,377,776
26004,372,783
26008,367,791
26012,363,799
26016,358,807
26020,354,815
26024,346,824
26028,338,833
26032,330,842
26036,322,851
26040,314,861
26044,307,871
26048,301,882
26052,295,893
26056,289,904
26060,283,915
26064,276,923
26068,269,932
26072,263,940
26076,256,949
26080,250,958
26084,242,966
26088,234,974
26092,227,982
26096,219,990
26100,212,998
